source_record_pk,sample_initiative_id,initiative_source_id,initiative_title,doc_format,doc_kinds_csv,initiatives_count,doc_refs_count,extractor_version,subject_method,confidence,needs_review,extracted_subject,extracted_title,extracted_excerpt,source_url,raw_path,review_status,final_subject,final_title,final_confidence,review_note,reviewer
143676,senado:leg7:exp:621/000120,senado_iniciativas,Proyecto de Ley Concursal. (621/000120),xml,bocg,1,1,heuristic_subject_v2,title_hint_strong_from_short_window,0.74,1,Proyecto de Ley Concursal. (621/000120),Proyecto de Ley Concursal. (621/000120),Proyecto de Ley Concursal. Aprobado con modificaciones Proyecto de Ley. 14/04/03 22/04/03 7 621/000120 NO Ordinario GOBIERNO 1 Comisi�n de Justicia Derecho administrativo Derecho mercantil C A 1 101-1 23/07/02 Iniciativa http://www.congreso.es/public_oficiales/L7/CONG/BOCG/A/A0101-1.PDF C A 71 101-2 11/09/02 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_oficiales/L7/CONG/BOCG/A/A0101-2.PDF C A 73 101-3 18/09/02 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_oficiales/L7/CONG/BOCG/A/A0101-3.PDF C A 75 101-4 25/09/02 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_oficiales/L7/CONG/BOCG/A/A0101-4.PDF C A 77 101-5 27/09/02 Ampliaci�n plazo de enmiendas ht…,http://www.senado.es/legis7/expedientes/621/xml/INI-3-621000120.xml,etl/data/raw/text_documents/parl_initiative_docs/c1ee7a86411999c6e3bef767e729833ec9978adfc660d5480c7fe7e8888e13cf.bin,,,,,,
146765,senado:leg8:exp:621/000087,senado_iniciativas,Proyecto de Ley de Suelo. (621/000087),xml,bocg,1,1,heuristic_subject_v2,title_hint_strong_from_short_window,0.74,1,Proyecto de Ley de Suelo. (621/000087),Proyecto de Ley de Suelo. (621/000087),"Proyecto de Ley de Suelo. Aprobado con modificaciones Proyecto de Ley. 09/03/07 20/03/07 8 621/000087 SI Ordinario El Pleno del Congreso de los Diputados, en su sesi�n del 10 de mayo de 2007, ha aprobado todas las enmiendas introducidas por el Senado. GOBIERNO 1 E000045 Comisi�n de Fomento y Vivienda Medio ambiente Derecho civil. Foral Agricultura. Ganader�a Ordenaci�n del territorio. Urbanismo C A 1 96-1 08/09/06 Iniciativa http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_096-01.PDF C A 23 96-2 27/09/06 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_096-02.PDF C A 25 96-3 04/10/06 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_of…",http://www.senado.es/legis8/expedientes/621/xml/INI-3-621000087.xml,etl/data/raw/text_documents/parl_initiative_docs/58303532921c5da93d12ee8ae40b3f07521a21bd97f82c6a127e24dd50f259f7.bin,,,,,,
147992,senado:leg8:exp:621/000138,senado_iniciativas,Proyecto de Ley del Cine. (621/000138),xml,bocg,1,1,heuristic_subject_v2,title_hint_strong_from_short_window,0.74,1,Proyecto de Ley del Cine. (621/000138),Proyecto de Ley del Cine. (621/000138),"Proyecto de Ley del Cine. Aprobado con modificaciones Proyecto de Ley. 26/11/07 04/12/07 8 621/000138 NO Urgente El Pleno del Congreso de los Diputados, en su sesi�n del 20 de diciembre de 2007, ha aprobado parcialmente las enmiendas introducidas por el Senado. En concreto, se ha rechazado la relativa al art�culo 5, apartado 1, letra a), p�rrafo segundo. GOBIERNO 1 E000045 Comisi�n de Cultura Comunicaci�n C A 1 138-1 08/06/07 Iniciativa http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_138-01.PDF C A 19 138-2 13/06/07 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_138-02.PDF C A 21 138-3 20/06/07 Ampliaci�n plazo de enmiendas http://www.congres…",http://www.senado.es/legis8/expedientes/621/xml/INI-3-621000138.xml,etl/data/raw/text_documents/parl_initiative_docs/d0445bda8c0e05bef0aaff5dda41992ac47dc4d03fefeb41b870d3225b5254a3.bin,,,,,,
148387,senado:leg14:exp:621/000077,senado_iniciativas,Proyecto de Ley de Empleo. (621/000077),xml,bocg,1,1,heuristic_subject_v2,title_hint_strong_from_short_window,0.74,1,Proyecto de Ley de Empleo. (621/000077),Proyecto de Ley de Empleo. (621/000077),"Proyecto de Ley de Empleo. Aprobado con modificaciones en el Senado Proyecto de Ley. 20/01/23 24/01/23 14 621/000077 SI Urgente El Pleno del Congreso de los Diputados, en su sesión del 16 de febrero de 2023, ha aprobado todas las enmiendas introducidas por el Senado. GOBIERNO 1 Comisión de Trabajo, Inclusión, Seguridad Social y Migraciones Trabajo Administración pública Política social C A 1 112-1 01/07/22 Iniciativa http://www.congreso.es/public_oficiales/L14/CONG/BOCG/A/BOCG-14-A-112-1.PDF C A 1 112-2 12/09/22 Tramitación por el procedimiento de urgencia http://www.congreso.es/public_oficiales/L14/CONG/BOCG/A/BOCG-14-A-112-2.PDF C A 1 112-3 06/10/22 Avocación por el Pleno del debate y vot…",https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000077,etl/data/raw/text_documents/parl_initiative_docs/c21cca959a013b9e91c6afa43543ccf7be4c408b4594d771c1f3ae7e4106cceb.bin,,,,,,
148607,senado:leg14:exp:621/000077,senado_iniciativas,Proyecto de Ley de Empleo. (621/000077),xml,ds,1,1,heuristic_subject_v2,title_hint_strong_from_short_window,0.74,1,Proyecto de Ley de Empleo. (621/000077),Proyecto de Ley de Empleo. (621/000077),"621 000077 Proyecto de Ley de Empleo. (621/000077) /web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000077 Propuesta de veto número 1. Autor/es: José Manuel Marín Gascón, Yolanda Merelo Palomares, María José Rodríguez de Millán Parro (GPMX) /web/actividadparlamentaria/sesionesplenarias/pleno/rwdsesionespleno/detalle/votaciones/index.html?legis=14&id1=64&id2=3668 https://www.senado.es/legis14/votaciones/ses_64_3668.xml xml icon-xml-linea Enmienda número 1. Autor/es: BEATRIZ MARTÍN LARRED, JOAQUÍN VICENTE EGEA SERRANO (GRUPO PARLAMENTARIO DEMOCRÁTICO (CIUDADANOS, AGRUPACIÓN DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE CANTABRIA)) /web/activid…",https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=621&numEx=000077,etl/data/raw/text_documents/parl_initiative_docs/9ae86c4d8b31af976d4700c02fbc7bc0ce3dfcb05679ee851a255cf01f49954c.bin,,,,,,
142249,congreso:leg15:exp:121/000011/0000,congreso_iniciativas,Proyecto de Ley de Familias.,pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 8 de marzo de 2024 Núm,Proyecto de Ley de Familias.,"BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 8 de marzo de 2024 Núm. 11-1 Pág. 1 PROYECTO DE LEY 121/000011 Proyecto de Ley de Familias. La Mesa de la Cámara, en su reunión del día de hoy, ha adoptado el acuerdo que se indica respecto del asunto de referencia. (121) Proyecto de ley. Autor: Gobierno Proyecto de Ley de Familias. Acuerdo: Encomendar su aprobación con competencia legislativa plena y por el procedimiento de urgencia, conforme a los artículos 148 y 93 del Reglamento, a la Comisión de Derechos Sociales y Consumo. Asimismo, publicar en el Boletín Oficial de las Cortes Generales, estableciendo plazo de enmiendas, por un p…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-11-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/f87e4f5ab85712fc7adf416401cf46941338eb0f7e8416e4aa049f91aea51758.pdf,,,,,,
