source_record_pk,sample_initiative_id,initiative_source_id,initiative_title,doc_format,doc_kinds_csv,initiatives_count,doc_refs_count,extractor_version,subject_method,confidence,needs_review,extracted_subject,extracted_title,extracted_excerpt,source_url,raw_path,review_status,final_subject,final_title,final_confidence,review_note,reviewer
142029,senado:leg14:exp:624/000012,senado_iniciativas,"Proposición de Ley de modificación de la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, con el fin de regular las estadísticas de las microempresas, pequeñas y medianas empresas (PYME) en la contratación pública. (624/000012)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/624_000012,"Proposición de Ley de modificación de la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, con el fin de regular las estadísticas de las microempresas, pequeñas y medianas empresas (PYME) en la contratación pública. (624/000012)","Total de enmiendas /legis14/enmiendas/624_000012.doc doc 30 RETIRADAS 0 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 9 807 5 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 7 804 6 GRUPO PARLAMENTARIO DE IZQUIERDA CONFEDERAL (M�S PER MALLORCA, M�S MADRID, COMPROM�S, GEROA BAI Y AGRUPACI�N SOCIALISTA GOMERA) 0 3 808 7 GRUPO PARLAMENTARIO DEMOCR�TICO (CIUDADANOS, AGRUPACI�N DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE CANTABRIA) 0 4 806 8 GRUPO PARLAMENTARIO MIXTO 0 6 000 999 ENMIENDAS OTROS AUTORES 0 1 TOTAL 0 30",https://www.senado.es/legis14/expedientes/624/enmiendas/global_enmiendas_vetos_14_624000012.xml,etl/data/raw/text_documents/parl_initiative_docs/6b7c1c035ba43842336a38171359946fcac417a3459c31ff880e3dd1c378ee39.bin,,,,,,
142030,senado:leg14:exp:624/000013,senado_iniciativas,"Proposición de Ley Orgánica de reforma de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, para la regulación del ejercicio del voto por los españoles que viven en el extranjero. (624/000013)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/624_000013,"Proposición de Ley Orgánica de reforma de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, para la regulación del ejercicio del voto por los españoles que viven en el extranjero. (624/000013)","Total de enmiendas /legis14/enmiendas/624_000013.doc doc 22 RETIRADAS 0 805 3 GRUPO PARLAMENTARIO ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU 0 4 807 5 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 17 804 6 GRUPO PARLAMENTARIO DE IZQUIERDA CONFEDERAL (ADELANTE ANDALUC�A, M�S PER MALLORCA, M�S MADRID, COMPROM�S, GEROA BAI Y AGRUPACI�N SOCIALISTA GOMERA) 0 1 TOTAL 0 22",https://www.senado.es/legis14/expedientes/624/enmiendas/global_enmiendas_vetos_14_624000013.xml,etl/data/raw/text_documents/parl_initiative_docs/74ade90ea339e74305fc66d8674185e5961ddab47252d0235631f06022a3374f.bin,,,,,,
142145,congreso:leg15:exp:121/000019/0000,congreso_iniciativas,"Proyecto de Ley por la que se modifica el texto refundido de la Ley de Suelo y Rehabilitación Urbana, aprobado por el Real Decreto Legislativo 7/2015, de 30 de octubre.",pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 5 de abril de 2024 Núm,"Proyecto de Ley por la que se modifica el texto refundido de la Ley de Suelo y Rehabilitación Urbana, aprobado por el Real Decreto Legislativo 7/2015, de 30 de octubre.","BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 5 de abril de 2024 Núm. 19-1 Pág. 1 PROYECTO DE LEY 121/000019 Proyecto de Ley por la que se modifica el texto refundido de la Ley de Suelo y Rehabilitación Urbana, aprobado por el Real Decreto Legislativo 7/2015, de 30 de octubre. La Mesa de la Cámara, en su reunión del día de hoy, ha adoptado el acuerdo que se indica respecto del asunto de referencia. (121) Proyecto de ley. Autor: Gobierno. Proyecto de Ley por la que se modifica el texto refundido de la Ley de Suelo y Rehabilitación Urbana, aprobado por el Real Decreto Legislativo 7/2015, de 30 de octubre. Acuerdo: Encomendar su apro…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-19-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/c80f82e5229d4d90068c7eb71f1ab049aef09db0ccdf5b5ee57441abeae32bd2.pdf,,,,,,
142147,congreso:leg15:exp:121/000021/0000,congreso_iniciativas,Proyecto de Ley de universalidad del Sistema Nacional de Salud.,pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 24 de mayo de 2024 Núm,Proyecto de Ley de universalidad del Sistema Nacional de Salud.,"BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 24 de mayo de 2024 Núm. 21-1 Pág. 1 PROYECTO DE LEY 121/000021 Proyecto de Ley de universalidad del Sistema Nacional de Salud. La Mesa de la Cámara, en su reunión del día de hoy, ha adoptado el acuerdo que se indica respecto del asunto de referencia. (121) Proyecto de ley. Autor: Gobierno. Proyecto de Ley de universalidad del Sistema Nacional de Salud. Acuerdo: Encomendar su aprobación con competencia legislativa plena, conforme al artículo 148 del Reglamento, a la Comisión de Sanidad. Asimismo, publicar en el Boletín Oficial de las Cortes Generales, estableciendo plazo de enmiendas, p…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-21-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/55403cc15d0237bc5de02be271040cfab5b677b8a1a926925cb02792776928ae.pdf,,,,,,
142148,congreso:leg15:exp:121/000021/0000,congreso_iniciativas,Proyecto de Ley de universalidad del Sistema Nacional de Salud.,pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 31 de mayo de 2024 Núm,Proyecto de Ley de universalidad del Sistema Nacional de Salud.,"BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 31 de mayo de 2024 Núm. 21-2 Pág. 1 PROYECTO DE LEY 121/000021 Proyecto de Ley de universalidad del Sistema Nacional de Salud. Tramitación por el procedimiento de urgencia. La Mesa de la Cámara, en su reunión del día de hoy, ha adoptado el acuerdo que se indica respecto del asunto de referencia. (121) Proyecto de ley. Autor: Gobierno. Solicitud de tramitación por el procedimiento de urgencia del Proyecto de Ley de universalidad del Sistema Nacional de Salud. Acuerdo: Disponer la tramitación del citado Proyecto de Ley por el procedimiento de urgencia en los términos de lo dispuesto en e…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-21-2.PDF,etl/data/raw/text_documents/parl_initiative_docs/66a4c904572891d99fa757cfbdaf733b121798fa64028abcf35780615003a84f.pdf,,,,,,
142149,congreso:leg15:exp:121/000022/0000,congreso_iniciativas,"Proyecto de Ley por la que se modifican el texto refundido de la Ley sobre responsabilidad civil y seguro en la circulación de vehículos a motor, aprobado por el Real Decreto Legislativo 8/2004, de 29 de octubre, y la Ley 20/2015, de 14 de julio, de ordenación, supervisión y solvencia de las entidades aseguradoras y reaseguradoras.",pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 7 de junio de 2024 Núm,"Proyecto de Ley por la que se modifican el texto refundido de la Ley sobre responsabilidad civil y seguro en la circulación de vehículos a motor, aprobado por el Real Decreto Legislativo 8/2004, de 29 de octubre, y la Ley 20/2015, de 14 de julio, de ordenación, supervisión y solvencia de las entidades aseguradoras y r…","BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 7 de junio de 2024 Núm. 22-1 Pág. 1 PROYECTO DE LEY 121/000022 Proyecto de Ley por la que se modifican el texto refundido de la Ley sobre responsabilidad civil y seguro en la circulación de vehículos a motor, aprobado por el Real Decreto Legislativo 8/2004, de 29 de octubre, y la Ley 20/2015, de 14 de julio, de ordenación, supervisión y solvencia de las entidades aseguradoras y reaseguradoras. La Mesa de la Cámara, en su reunión del día de hoy, ha adoptado el acuerdo que se indica respecto del asunto de referencia. (121) Proyecto de ley. Autor: Gobierno Proyecto de Ley por la que se mo…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-22-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/25d3c46d86b79d154d0351458afe9294dc693538ff69500f7927370cad5dcd44.pdf,,,,,,
142160,congreso:leg15:exp:121/000031/0000,congreso_iniciativas,Proyecto de Ley de la Función Pública de la Administración del Estado.,pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 4 de marzo de 2025 Núm,Proyecto de Ley de la Función Pública de la Administración del Estado.,"BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 4 de marzo de 2025 Núm. 31-2 Pág. 1 ENMIENDAS E ÍNDICE DE ENMIENDAS AL ARTICULADO 121/000031 Proyecto de Ley de la Función Pública de la Administración del Estado. En cumplimiento de lo dispuesto en el artículo 97 del Reglamento de la Cámara, se ordena la publicación en el Boletín Oficial de las Cortes Generales de las enmiendas al articulado presentadas en relación con el Proyecto de Ley de la Función Pública de la Administración del Estado, así como del índice de enmiendas. Palacio del Congreso de los Diputados, 25 de febrero de 2025.—P.D. El Secretario General del Congreso de los Di…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-31-2.PDF,etl/data/raw/text_documents/parl_initiative_docs/3074a62c441447344a9b915cb035ec0758db74cdc65e2e7eeb4e0a52a4637591.pdf,,,,,,
142168,congreso:leg15:exp:121/000036/0000,congreso_iniciativas,Proyecto de Ley integral de impulso de la economía social.,pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 6 de marzo de 2025 Núm,Proyecto de Ley integral de impulso de la economía social.,"BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 6 de marzo de 2025 Núm. 36-2 Pág. 1 ENMIENDA A LA TOTALIDAD 121/000036 Proyecto de Ley integral de impulso de la economía social. En cumplimiento de lo dispuesto en el artículo 97 del Reglamento de la Cámara, se ordena la publicación en el Boletín Oficial de las Cortes Generales de la enmienda a la totalidad presentada en relación con el Proyecto de Ley integral de impulso de la economía social. Palacio del Congreso de los Diputados, 4 de marzo de 2025.—P.D. El Secretario General del Congreso de los Diputados, Fernando Galindo Elola-Olaso. A la Mesa de la Comisión de Trabajo, Eco. Soci…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-36-2.PDF,etl/data/raw/text_documents/parl_initiative_docs/1d9581537a6e7b067b006487d7303de49a5d439d5dde5d4cb12d9a551f67b624.pdf,,,,,,
142193,congreso:leg15:exp:121/000051/0000,congreso_iniciativas,"Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco.",pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 7 de abril de 2025 Núm,"Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco.","BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 7 de abril de 2025 Núm. 51-2 Pág. 1 ENMIENDA A LA TOTALIDAD 121/000051 Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco. De conformidad con lo dispuesto en el artículo 97 del Reglamento de la Cámara, se ordena la publicación en el Boletín Oficial de las Cortes Generales de la enmienda presentada al Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco. Palacio del Congreso de los…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-51-2.PDF,etl/data/raw/text_documents/parl_initiative_docs/17ed280c61aa73c52ad444d0b04db8d1cc85caab3943a0e908b0da52fd7197db.pdf,,,,,,
142195,congreso:leg15:exp:121/000052/0000,congreso_iniciativas,Proyecto de Ley Orgánica para la protección de las personas menores de edad en los entornos digitales.,pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 9 de mayo de 2025 Núm,Proyecto de Ley Orgánica para la protección de las personas menores de edad en los entornos digitales.,"BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 9 de mayo de 2025 Núm. 52-2 Pág. 1 PROYECTO DE LEY 121/000052 Proyecto de Ley Orgánica para la protección de las personas menores de edad en los entornos digitales. Tramitación por el procedimiento de urgencia La Mesa de la Cámara, en su reunión del día de hoy, ha adoptado el acuerdo que se indica respecto del asunto de referencia. (121) Proyecto de ley. Autor: Gobierno Solicitud de tramitación por el procedimiento de urgencia del Proyecto de Ley Orgánica para la protección de las personas menores de edad en los entornos digitales. Acuerdo: Disponer la tramitación del citado Proyecto d…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-52-2.PDF,etl/data/raw/text_documents/parl_initiative_docs/7fb66299e5c7fc8a7fbab03f1d23b55099882242fec0689b7b91c06d95ca82f6.pdf,,,,,,
142197,congreso:leg15:exp:121/000053/0000,congreso_iniciativas,Proyecto de Ley Orgánica por la que se autoriza la ratificación de cuatro enmiendas al artículo 8.2 del Estatuto de Roma de la Corte Penal Internacional.,pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 12 de mayo de 2025 Núm,Proyecto de Ley Orgánica por la que se autoriza la ratificación de cuatro enmiendas al artículo 8.2 del Estatuto de Roma de la Corte Penal Internacional.,"BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 12 de mayo de 2025 Núm. 53-2 Pág. 1 PROYECTO DE LEY 121/000053 Proyecto de Ley Orgánica por la que se autoriza la ratificación de cuatro enmiendas al artículo 8.2 del Estatuto de Roma de la Corte Penal Internacional. Acuerdo de tramitación directa y en lectura única. El Pleno del Congreso de los Diputados, en su sesión del día de hoy, ha acordado tramitar directamente y en lectura única, según el artículo 150 del Reglamento, el Proyecto de Ley Orgánica por la que se autoriza la ratificación de cuatro enmiendas al artículo 8.2 del Estatuto de Roma de la Corte Penal Internacional. Se ord…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-53-2.PDF,etl/data/raw/text_documents/parl_initiative_docs/bd60fd7676eadba01a2eb5dbeea55d972c82ba6318d80e226afac20b34226c3f.pdf,,,,,,
142198,congreso:leg15:exp:121/000054/0000,congreso_iniciativas,"Proyecto de Ley por la que se crea la Agencia Estatal de Salud Pública y se modifica la Ley 33/2011, de 4 de octubre, General de Salud Pública.",pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 9 de mayo de 2025 Núm,"Proyecto de Ley por la que se crea la Agencia Estatal de Salud Pública y se modifica la Ley 33/2011, de 4 de octubre, General de Salud Pública.","BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 9 de mayo de 2025 Núm. 54-1 Pág. 1 PROYECTO DE LEY 121/000054 Proyecto de Ley por la que se crea la Agencia Estatal de Salud Pública y se modifica la Ley 33/2011, de 4 de octubre, General de Salud Pública. La Mesa de la Cámara, en su reunión del día de hoy, ha adoptado el acuerdo que se indica respecto del asunto de referencia. (121) Proyecto de ley. Autor: Gobierno Proyecto de Ley por la que se crea la Agencia Estatal de Salud Pública y se modifica la Ley 33/2011, de 4 de octubre, General de Salud Pública. Acuerdo: Teniendo en cuenta el escrito número de registro 65712, encomendar su…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-54-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/e38b7f4a73300b9dbe11ee3202ab3c4e81bc306b55f1a63e08139162eaa51fcf.pdf,,,,,,
142200,congreso:leg15:exp:121/000055/0000,congreso_iniciativas,"Proyecto de Ley por la que se aprueban medidas urgentes para la garantía del interés superior de la infancia y adolescencia ante situaciones de contingencias migratorias extraordinarias (procedente del Real Decreto-ley 2/2025, de 18 de marzo).",pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 9 de mayo de 2025 Núm,"Proyecto de Ley por la que se aprueban medidas urgentes para la garantía del interés superior de la infancia y adolescencia ante situaciones de contingencias migratorias extraordinarias (procedente del Real Decreto-ley 2/2025, de 18 de marzo).","BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 9 de mayo de 2025 Núm. 55-1 Pág. 1 PROYECTO DE LEY 121/000055 Proyecto de Ley por la que se aprueban medidas urgentes para la garantía del interés superior de la infancia y adolescencia ante situaciones de contingencias migratorias extraordinarias (procedente del Real Decreto-ley 2/2025, de 18 de marzo). En cumplimiento de lo dispuesto en el artículo 86.2 de la Constitución, el Real Decreto-ley 2/2025, de 18 de marzo, por el que se aprueban medidas urgentes para la garantía del interés superior de la infancia y adolescencia ante situaciones de contingencias migratorias extraordinarias…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-55-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/7009f01b27105b813e79c1ee8ba91e2def6cd21a64d01889863b9fb5580015ad.pdf,,,,,,
142201,congreso:leg15:exp:121/000056/0000,congreso_iniciativas,"Proyecto de Ley por la que se establece el programa de incentivos ligados a la movilidad eléctrica (MOVES III) para el año 2025 (procedente del Real Decreto-ley 3/2025, de 1 de abril).",pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 9 de mayo de 2025 Núm,"Proyecto de Ley por la que se establece el programa de incentivos ligados a la movilidad eléctrica (MOVES III) para el año 2025 (procedente del Real Decreto-ley 3/2025, de 1 de abril).","BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 9 de mayo de 2025 Núm. 56-1 Pág. 1 PROYECTO DE LEY 121/000056 Proyecto de Ley por la que se establece el programa de incentivos ligados a la movilidad eléctrica (MOVES III) para el año 2025 (procedente del Real Decreto-ley 3/2025, de 1 de abril). En cumplimiento de lo dispuesto en el artículo 86.2 de la Constitución, el Real Decreto-ley 3/2025, de 1 de abril, por el que se establece el programa de incentivos ligados a la movilidad eléctrica (MOVES III) para el año 2025 (núm. expte. 130/000017), fue sometido a debate y votación de totalidad por el Congreso de los Diputados en su sesión…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-56-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/ffaab53ff01f4ab15758704b3ba52c54bd3da3bda55a689eeca7bf45a6acde22.pdf,,,,,,
142202,congreso:leg15:exp:121/000057/0000,congreso_iniciativas,"Proyecto de Ley de medidas urgentes de respuesta a la amenaza arancelaria y de relanzamiento comercial (procedente del Real Decreto-ley 4/2025, de 8 de abril).",pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 16 de mayo de 2025 Núm,"Proyecto de Ley de medidas urgentes de respuesta a la amenaza arancelaria y de relanzamiento comercial (procedente del Real Decreto-ley 4/2025, de 8 de abril).","BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 16 de mayo de 2025 Núm. 57-1 Pág. 1 PROYECTO DE LEY 121/000057 Proyecto de Ley de medidas urgentes de respuesta a la amenaza arancelaria y de relanzamiento comercial (procedente del Real Decreto-ley 4/2025, de 8 de abril). En cumplimiento de lo dispuesto en el artículo 86.2 de la Constitución, el Real Decreto-ley 4/2025, de 8 de abril, de medidas urgentes de respuesta a la amenaza arancelaria y de relanzamiento comercial (núm. expte. 130/000018), fue sometido a debate y votación de totalidad por el Congreso de los Diputados en su sesión del día 8 de mayo de 2025, en la que se acordó su…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-57-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/564f3bbf401254820abda901f479907027d391ac4f1a8126d47ccbd3a5be5567.pdf,,,,,,
142203,congreso:leg15:exp:121/000058/0000,congreso_iniciativas,Proyecto de Ley para la reducción de la duración máxima de la jornada ordinaria de trabajo y la garantía del registro de jornada y el derecho a la desconexión.,pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 16 de mayo de 2025 Núm,Proyecto de Ley para la reducción de la duración máxima de la jornada ordinaria de trabajo y la garantía del registro de jornada y el derecho a la desconexión.,"BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 16 de mayo de 2025 Núm. 58-1 Pág. 1 PROYECTO DE LEY 121/000058 Proyecto de Ley para la reducción de la duración máxima de la jornada ordinaria de trabajo y la garantía del registro de jornada y el derecho a la desconexión. La Mesa de la Cámara, en su reunión del día de hoy, ha adoptado el acuerdo que se indica respecto del asunto de referencia. (121) Proyecto de ley. Autor: Gobierno Proyecto de Ley para la reducción de la duración máxima de la jornada ordinaria de trabajo y la garantía del registro de jornada y el derecho a la desconexión. Acuerdo: Encomendar su aprobación con competen…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-58-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/57d5347b8bc3e16713a0ca8ade506f9645df59ddbfdefcaa6701d3b1bfc6f38f.pdf,,,,,,
142205,congreso:leg15:exp:121/000059/0000,congreso_iniciativas,"Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, y la Ley 50/1981, de 30 de diciembre, por la que se regula el Estatuto Orgánico del Ministerio Fiscal, para la ampliación y fortalecimiento de las carreras judicial y fiscal.",pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 22 de mayo de 2025 Núm,"Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, y la Ley 50/1981, de 30 de diciembre, por la que se regula el Estatuto Orgánico del Ministerio Fiscal, para la ampliación y fortalecimiento de las carreras judicial y fiscal.","BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 22 de mayo de 2025 Núm. 59-1 Pág. 1 PROYECTO DE LEY 121/000059 Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, y la Ley 50/1981, de 30 de diciembre, por la que se regula el Estatuto Orgánico del Ministerio Fiscal, para la ampliación y fortalecimiento de las carreras judicial y fiscal. La Mesa de la Cámara, en su reunión del día de hoy, ha adoptado el acuerdo que se indica respecto del asunto de referencia. (121) Proyecto de ley. Autor: Gobierno Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 6/1985, de 1 de juli…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-59-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/e1d93642cac6c4db0e9eaa6a2ff4fd840cbc35e433409fc1fb613bb3fda46743.pdf,,,,,,
142249,congreso:leg15:exp:121/000011/0000,congreso_iniciativas,Proyecto de Ley de Familias.,pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 8 de marzo de 2024 Núm,Proyecto de Ley de Familias.,"BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 8 de marzo de 2024 Núm. 11-1 Pág. 1 PROYECTO DE LEY 121/000011 Proyecto de Ley de Familias. La Mesa de la Cámara, en su reunión del día de hoy, ha adoptado el acuerdo que se indica respecto del asunto de referencia. (121) Proyecto de ley. Autor: Gobierno Proyecto de Ley de Familias. Acuerdo: Encomendar su aprobación con competencia legislativa plena y por el procedimiento de urgencia, conforme a los artículos 148 y 93 del Reglamento, a la Comisión de Derechos Sociales y Consumo. Asimismo, publicar en el Boletín Oficial de las Cortes Generales, estableciendo plazo de enmiendas, por un p…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-11-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/f87e4f5ab85712fc7adf416401cf46941338eb0f7e8416e4aa049f91aea51758.pdf,,,,,,
142252,congreso:leg15:exp:121/000002/0000,congreso_iniciativas,"Proyecto de Ley por la que se aprueban medidas urgentes para la ejecución del Plan de Recuperación, Transformación y Resiliencia en materia de servicio público de justicia, función pública, régimen local y mecenazgo (procedente del Real Decreto-ley 6/2023, de 19 de diciembre).",pdf,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,PROYECTOS DE LEY 1 de abril de 2024 Núm,"Proyecto de Ley por la que se aprueban medidas urgentes para la ejecución del Plan de Recuperación, Transformación y Resiliencia en materia de servicio público de justicia, función pública, régimen local y mecenazgo (procedente del Real Decreto-ley 6/2023, de 19 de diciembre).","BOLETÍN OFICIAL DE LAS CORTES GENERALES CONGRESO DE LOS DIPUTADOS XV LEGISLATURA Serie A: PROYECTOS DE LEY 1 de abril de 2024 Núm. 2-3 Pág. 1 ENMIENDAS E ÍNDICE DE ENMIENDAS AL ARTICULADO 121/000002 Proyecto de Ley por la que se aprueban medidas urgentes para la ejecución del Plan de Recuperación, Transformación y Resiliencia en materia de servicio público de justicia, función pública, régimen local y mecenazgo (procedente del Real Decreto-ley 6/2023, de 19 de diciembre). En cumplimiento de lo dispuesto en el artículo 97 del Reglamento de la Cámara, se ordena la publicación en el Boletín Oficial de las Cortes Generales de las enmiendas al articulado presentadas en relación con el Proyecto d…",https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-2-3.PDF,etl/data/raw/text_documents/parl_initiative_docs/0a5a4d2b22f5c9e867bdb6cc548a8914d63ca46f044caab308f271b189b93c57.pdf,,,,,,
