party_name,source_url,excerpt
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"zar o seu novo modelo enerxetico diante 11 medidas urxentes 20 da progresiva eliminacion de materias primas finitas demanda do reconecemento do dereito de galiza a ter unha tarifa electrica galega que lle permita facer do seu papel de produtora excedentaria un"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"oliticas vertebradoras do punto de vista territorial e de mobilidade a proba mais evidente foi a non inclusion inicial da nosa nacion no corredor atlantico da rede transeuropea de transportes a falla de conexions modernas con portugal ou os problemas sistemati"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"belicista cada vez mais desenfreada outra mostra do fracasado modelo neoliberal da ue son os fluxos migratorios que non paran de exacerbarse non so provocando a chegada masiva de inmigrantes extracomunitarias que foxen de guerras e miseria nos seus paises de o"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"de control en termos de seguridade e a ser o financiador a cargo de debeda publica dun gran negocio que se esta a demostrar que estivo atravesado por un afan especulativo e tramas corruptas diante dos graves efectos economicos e sociais que se derivaron da pan"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"ervacion neste ambito estabelecemento dun novo status institucional para galiza na ue en materia pesqueira reconecendo formalmente o seu caracter como zona altamente dependente da pesca e posibilitando a sua presenza con dereito de decision e obxeccion nas ins"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"produtivo mentres as entidades financeiras atinxian record de lucros a ue non quixo despregar ningunha medida efectiva e real para combater a carestia da vida empurrada pola crise inflacionaria nin o crecente empobrecemento social o horizonte que trazan reform"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"remo nun cadro de evidente emerxencia sanitaria a ue permitiu na practica unha intervencion publica efectiva senon que relegou o papel do publico a medidas de control en termos de seguridade e a ser o financiador a cargo de debeda publica dun gran negocio que "
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"e por unha europa socialmente xusta a union europea conta cun deseno neoliberal antisocial feito a medida dos intereses das elites economicas e empresariais que provoca fondas desigualdades economicas territoriais e sociais apos a pandemia da covid 19 e no que"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"produtivo mentres as entidades financeiras atinxian record de lucros a ue non quixo despregar ningunha medida efectiva e real para combater a carestia da vida empurrada pola crise inflacionaria nin o crecente empobrecemento social o horizonte que trazan reform"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"remo nun cadro de evidente emerxencia sanitaria a ue permitiu na practica unha intervencion publica efectiva senon que relegou o papel do publico a medidas de control en termos de seguridade e a ser o financiador a cargo de debeda publica dun gran negocio que "
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"e por unha europa socialmente xusta a union europea conta cun deseno neoliberal antisocial feito a medida dos intereses das elites economicas e empresariais que provoca fondas desigualdades economicas territoriais e sociais apos a pandemia da covid 19 e no que"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"razon es bien sencilla la vivienda en propiedad fue uno de los pilares del bienestar espanol y de la expansion de las clases medias hoy todos los indicadores de precariedad en el empleo falta de vertebracion territorial desplome de la produccion industrial fis"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"60000 millones los presupuestos de las ccaa suman mas de 265000 millones de euros en el ultimo ejercicio solo se dedico a educacion 26 programa economico y de vivienda justicia y sanidad prestaciones publicas esenciales algo mas de la mitad de este importe en "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"20 15 m 01 20 14 m 01 20 13 m 01 20 12 m 01 20 11 m 01 20 10 m 01 20 09 m 01 20 08 m 01 20 07 m 01 20 06 m 01 20 05 m 01 20 04 m 20 03 m 20 02 m 01 100 los salarios de miseria la inflacion desbocada y el expolio impositivo han dinamitado el poder adquisitivo d"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"programa economico y de vivienda hay mas estamos sacrificando nuestra industria del automovil para entregarsela a china la imposicion de una transicion acelerada hacia el vehiculo electrico pone en peligro el futuro de nuestra industria automovilistica que emp"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"n desembolso extra tarjeta sanitaria privada si quieren ser atendidos pronto colegios de pago o actividades extraescolares para que sus hijos no pierdan comba gasto en seguridad o transporte privado de vuelta a casa el sobrecoste de la inmigracion se estima en"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"superan los 60000 millones los presupuestos de las ccaa suman mas de 265000 millones de euros en el ultimo ejercicio solo se dedico a educacion 26 programa economico y de vivienda justicia y sanidad prestaciones publicas esenciales algo mas de la mitad de este"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"pana se ha producido una reduccion drastica de la tasa de nacimientos estando a la cola de europa en fertilidad a pesar de ello la poblacion crece cada ano como consecuencia de la inmigracion ilegal masiva que afecta de forma transversal a todos los cimientos "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"e anos de la familia en espana como principales criterios de asignacion de viviendas en el alquiler prohibir el arrendamiento a inmigrantes ilegales y perseguir el empadronamiento fraudulento de los mismos en la compra atajar la adquisicion masiva de vivienda "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"razon es bien sencilla la vivienda en propiedad fue uno de los pilares del bienestar espanol y de la expansion de las clases medias hoy todos los indicadores de precariedad en el empleo falta de vertebracion territorial desplome de la produccion industrial fis"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"60000 millones los presupuestos de las ccaa suman mas de 265000 millones de euros en el ultimo ejercicio solo se dedico a educacion 26 programa economico y de vivienda justicia y sanidad prestaciones publicas esenciales algo mas de la mitad de este importe en "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"20 15 m 01 20 14 m 01 20 13 m 01 20 12 m 01 20 11 m 01 20 10 m 01 20 09 m 01 20 08 m 01 20 07 m 01 20 06 m 01 20 05 m 01 20 04 m 20 03 m 20 02 m 01 100 los salarios de miseria la inflacion desbocada y el expolio impositivo han dinamitado el poder adquisitivo d"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"programa economico y de vivienda hay mas estamos sacrificando nuestra industria del automovil para entregarsela a china la imposicion de una transicion acelerada hacia el vehiculo electrico pone en peligro el futuro de nuestra industria automovilistica que emp"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"n desembolso extra tarjeta sanitaria privada si quieren ser atendidos pronto colegios de pago o actividades extraescolares para que sus hijos no pierdan comba gasto en seguridad o transporte privado de vuelta a casa el sobrecoste de la inmigracion se estima en"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"superan los 60000 millones los presupuestos de las ccaa suman mas de 265000 millones de euros en el ultimo ejercicio solo se dedico a educacion 26 programa economico y de vivienda justicia y sanidad prestaciones publicas esenciales algo mas de la mitad de este"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"pana se ha producido una reduccion drastica de la tasa de nacimientos estando a la cola de europa en fertilidad a pesar de ello la poblacion crece cada ano como consecuencia de la inmigracion ilegal masiva que afecta de forma transversal a todos los cimientos "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"e anos de la familia en espana como principales criterios de asignacion de viviendas en el alquiler prohibir el arrendamiento a inmigrantes ilegales y perseguir el empadronamiento fraudulento de los mismos en la compra atajar la adquisicion masiva de vivienda "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"razon es bien sencilla la vivienda en propiedad fue uno de los pilares del bienestar espanol y de la expansion de las clases medias hoy todos los indicadores de precariedad en el empleo falta de vertebracion territorial desplome de la produccion industrial fis"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"60000 millones los presupuestos de las ccaa suman mas de 265000 millones de euros en el ultimo ejercicio solo se dedico a educacion 26 programa economico y de vivienda justicia y sanidad prestaciones publicas esenciales algo mas de la mitad de este importe en "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"20 15 m 01 20 14 m 01 20 13 m 01 20 12 m 01 20 11 m 01 20 10 m 01 20 09 m 01 20 08 m 01 20 07 m 01 20 06 m 01 20 05 m 01 20 04 m 20 03 m 20 02 m 01 100 los salarios de miseria la inflacion desbocada y el expolio impositivo han dinamitado el poder adquisitivo d"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"programa economico y de vivienda hay mas estamos sacrificando nuestra industria del automovil para entregarsela a china la imposicion de una transicion acelerada hacia el vehiculo electrico pone en peligro el futuro de nuestra industria automovilistica que emp"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"n desembolso extra tarjeta sanitaria privada si quieren ser atendidos pronto colegios de pago o actividades extraescolares para que sus hijos no pierdan comba gasto en seguridad o transporte privado de vuelta a casa el sobrecoste de la inmigracion se estima en"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"superan los 60000 millones los presupuestos de las ccaa suman mas de 265000 millones de euros en el ultimo ejercicio solo se dedico a educacion 26 programa economico y de vivienda justicia y sanidad prestaciones publicas esenciales algo mas de la mitad de este"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"pana se ha producido una reduccion drastica de la tasa de nacimientos estando a la cola de europa en fertilidad a pesar de ello la poblacion crece cada ano como consecuencia de la inmigracion ilegal masiva que afecta de forma transversal a todos los cimientos "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"e anos de la familia en espana como principales criterios de asignacion de viviendas en el alquiler prohibir el arrendamiento a inmigrantes ilegales y perseguir el empadronamiento fraudulento de los mismos en la compra atajar la adquisicion masiva de vivienda "
