schema_version,source_id,mode,exit_code,run_records_loaded,snapshot_date,run_id,run_status,run_records_seen,before_records,after_records,delta_records,run_started_at,run_finished_at,source_url,command,message,source_record_id,entity_id
v2,bdns_api_subvenciones,strict-network,1,0,2026-02-17,233,error,0,3,3,0,2026-02-17T10:33:19+00:00,2026-02-17T10:33:20+00:00,https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatorias,python3 scripts/ingestar_politicos_es.py ingest --db etl/data/staging/politicos-es.db --source bdns_api_subvenciones --snapshot-date 2026-02-17 --strict-network --timeout 30,Error: Respuesta HTML inesperada para BDNS feed (payload_sig=0401a40b059385b8a4d3e2fd933fe16213e22dd72df2f2fe2cdbd2872114c2fa),,
