batch_id,doc_url,initiative_id,doc_kind,content_type,source_record_pk,raw_path
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-182-1.PDF,congreso:leg15:exp:122/000159/0000,pdf,application/pdf,141669,etl/data/raw/text_documents/parl_initiative_docs/ab8e4288b638af396be62f11f9ddaea10df9bb45bca46a7694e8ea84aefa1cae.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-182-2.PDF,congreso:leg15:exp:122/000159/0000,pdf,application/pdf,141670,etl/data/raw/text_documents/parl_initiative_docs/251deca182cad6aaa6e2a5172365fcc50d03ec33706b0de8377a038d40494175.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-187-1.PDF,congreso:leg15:exp:122/000163/0000,pdf,application/pdf,141671,etl/data/raw/text_documents/parl_initiative_docs/bbe7ff469b4e35a24e1cee2ba164361a23e048e48215a41bba5e4694f3970789.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-187-2.PDF,congreso:leg15:exp:122/000163/0000,pdf,application/pdf,141672,etl/data/raw/text_documents/parl_initiative_docs/b7cb149e5e64c9b295a4dbf856021344604852e661c466690503b29e372f70a5.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-188-1.PDF,congreso:leg15:exp:122/000164/0000,pdf,application/pdf,141673,etl/data/raw/text_documents/parl_initiative_docs/cdb484ac98b1a67b9a1be31c4bd226bb695cbd2220457e80481640d530d9a0e6.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-188-2.PDF,congreso:leg15:exp:122/000164/0000,pdf,application/pdf,141674,etl/data/raw/text_documents/parl_initiative_docs/d325249e24fd46bd901f821abc6d1d5387594b6e8be888209e4c45dc2ca23d53.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-201-1.PDF,congreso:leg15:exp:122/000175/0000,pdf,application/pdf,141675,etl/data/raw/text_documents/parl_initiative_docs/a1d73b797c46fcdbea8cb2904f8b6eb0db5bf3558413b3fc69e3195880cdf03d.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-201-2.PDF,congreso:leg15:exp:122/000175/0000,pdf,application/pdf,141676,etl/data/raw/text_documents/parl_initiative_docs/48148e7fb79c2d6a7bb5f3720cf151e3f45b1525439e1286f8e44059e8040591.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-202-1.PDF,congreso:leg15:exp:122/000176/0000,pdf,application/pdf,141677,etl/data/raw/text_documents/parl_initiative_docs/1d9fd92ef3e31ea54939dda9ff1e14f2d1e221fa2fac46e7ace8cf8614f4ec4a.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-202-2.PDF,congreso:leg15:exp:122/000176/0000,pdf,application/pdf,141678,etl/data/raw/text_documents/parl_initiative_docs/1eaa22eefb56d049cee9fb4fffd1246eed194e7bf2557ae5f3cded310ef46340.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-206-1.PDF,congreso:leg15:exp:122/000179/0000,pdf,application/pdf,141679,etl/data/raw/text_documents/parl_initiative_docs/676b7add28d54d4b42e16d728655e55e3556e649ad5708a2672dcd2e11dcc8bd.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-206-2.PDF,congreso:leg15:exp:122/000179/0000,pdf,application/pdf,141680,etl/data/raw/text_documents/parl_initiative_docs/82cb5a6fbe454c0e12be0d0c8fd40f4eca3595f72afbd1c0118eb3ca3920ae56.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-207-1.PDF,congreso:leg15:exp:122/000181/0000,pdf,application/pdf,141681,etl/data/raw/text_documents/parl_initiative_docs/239dabfd2f53ad85f40727e11e82dc3e1faec36e2015672c1ae3223d8e405ec5.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-207-2.PDF,congreso:leg15:exp:122/000181/0000,pdf,application/pdf,141682,etl/data/raw/text_documents/parl_initiative_docs/48a7091443f70ef6f34bd04f2d13ce769748c5d31cbe1f87e40c217bb7ec239b.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-208-1.PDF,congreso:leg15:exp:122/000182/0000,pdf,application/pdf,141683,etl/data/raw/text_documents/parl_initiative_docs/e16a07a48cf6a835e5e045dfc7f7749bd1547f71cf6cece8be97d301e43bf027.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-208-2.PDF,congreso:leg15:exp:122/000182/0000,pdf,application/pdf,141684,etl/data/raw/text_documents/parl_initiative_docs/59059b3636b39924bd184fd9ab6a982866fc2fd30281d5a810ae1540b4096f1a.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-219-1.PDF,congreso:leg15:exp:122/000186/0000,pdf,application/pdf,141685,etl/data/raw/text_documents/parl_initiative_docs/960507f9bbdb673e03ff85b811dd22492a129f5ee18dde6be92d9a9f744d3eb5.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-219-2.PDF,congreso:leg15:exp:122/000186/0000,pdf,application/pdf,141686,etl/data/raw/text_documents/parl_initiative_docs/59cc933838549025e09ad7ff1f0b26c75ef34efb71e53ef6b22add679d8ea2d5.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-221-1.PDF,congreso:leg15:exp:122/000188/0000,pdf,application/pdf,141687,etl/data/raw/text_documents/parl_initiative_docs/2f48dc4c70b0bc78024f921f1f0239e1457e0773d84a3bd5b95ea0594ed967f8.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-221-2.PDF,congreso:leg15:exp:122/000188/0000,pdf,application/pdf,141688,etl/data/raw/text_documents/parl_initiative_docs/b62a3135768cd7acd1aebe38a163ce28be488c61ef68c05047731bf64f22f5ca.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-222-1.PDF,congreso:leg15:exp:122/000189/0000,pdf,application/pdf,141689,etl/data/raw/text_documents/parl_initiative_docs/ca97691858fafe0311b42d9bdaa45cab8f0f7cda0fb23b58e40297755fe61f1a.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-222-2.PDF,congreso:leg15:exp:122/000189/0000,pdf,application/pdf,141690,etl/data/raw/text_documents/parl_initiative_docs/47c3dde60b0e96c570e42a646b667ac85768a7236555583ded7ac1800e2c8092.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-227-1.PDF,congreso:leg15:exp:122/000194/0000,pdf,application/pdf,141691,etl/data/raw/text_documents/parl_initiative_docs/75e452d02cbe8c2ca1d15d946e4edf94242a7de24caab56b02dce729d4c13885.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-227-2.PDF,congreso:leg15:exp:122/000194/0000,pdf,application/pdf,141692,etl/data/raw/text_documents/parl_initiative_docs/4d733f50a5919f796c4d11e2ae9b8f002c85e490958778798c142c56f6993961.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-240-1.PDF,congreso:leg15:exp:122/000201/0000,pdf,application/pdf,141693,etl/data/raw/text_documents/parl_initiative_docs/1e9248a1cf97277bb302ccbce5545185873e45e5661fb56fd13b917bfe0473c3.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-240-2.PDF,congreso:leg15:exp:122/000201/0000,pdf,application/pdf,141694,etl/data/raw/text_documents/parl_initiative_docs/fb91dd96e0830347337e0ac3afec1d75b5d0dbb137daf68169aeaedb42885f07.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-242-1.PDF,congreso:leg15:exp:127/000002/0000,pdf,application/pdf,141695,etl/data/raw/text_documents/parl_initiative_docs/0e23a5b2a7cd523568825911d9cfcdf3be228cf9722cddd1959e3abdd2a6aa43.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-242-2.PDF,congreso:leg15:exp:127/000002/0000,pdf,application/pdf,141696,etl/data/raw/text_documents/parl_initiative_docs/747de6fb7ba0b089f3430696554fbbaeba6d2f50ffea051cdfd261c0c6e5f6ac.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-256-1.PDF,congreso:leg15:exp:122/000214/0000,pdf,application/pdf,141697,etl/data/raw/text_documents/parl_initiative_docs/117a3c6b669919b5669dda93a57fa134171129e8d34b20cda1211f0b75d8fe88.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-256-2.PDF,congreso:leg15:exp:122/000214/0000,pdf,application/pdf,141698,etl/data/raw/text_documents/parl_initiative_docs/6240e404f4223c6f84c8e6e4fa581884f18a89e63fce0341d8a27f8f7433903e.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-257-1.PDF,congreso:leg15:exp:122/000215/0000,pdf,application/pdf,141699,etl/data/raw/text_documents/parl_initiative_docs/bfcfd4663b3bc70bb0b1be275010882791c023f4c67b0056d893fc2be4124288.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-257-2.PDF,congreso:leg15:exp:122/000215/0000,pdf,application/pdf,141700,etl/data/raw/text_documents/parl_initiative_docs/b8a3f406d00b11eaf64dd270cb8c4be0bc782d95a1ccb5298e6d17944aa47382.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-265-1.PDF,congreso:leg15:exp:122/000220/0000,pdf,application/pdf,141701,etl/data/raw/text_documents/parl_initiative_docs/21bcc9e91b318c086f3461522e941880cbec54437b92f836e684fd1962f0b4b8.pdf
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-265-2.PDF,congreso:leg15:exp:122/000220/0000,pdf,application/pdf,141702,etl/data/raw/text_documents/parl_initiative_docs/df0d1c421b4a7b64af41f78719b16bc719f59e5155372650ebdaa59484619e2b.pdf
