batch_id,doc_url,worker_id,quote_1,quote_2,summary_1to3_sentences
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-141-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000126/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-141-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000126/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-141-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000126/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-141-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000126/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-147-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000130/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-147-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000130/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-147-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000130/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-147-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000130/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-148-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000131/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-148-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000131/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-148-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000131/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-148-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000131/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-149-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000132/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-149-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000132/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-149-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000132/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-149-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000132/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-151-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000133/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-151-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000133/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-151-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000133/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-151-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000133/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-155-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000137/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-155-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000137/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-155-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000137/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-155-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000137/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-157-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000139/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-157-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000139/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-157-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000139/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-157-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000139/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-162-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000143/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-162-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000143/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-162-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000143/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-162-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000143/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-182-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000159/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-182-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000159/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-182-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000159/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-182-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000159/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-187-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000163/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-187-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000163/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-187-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000163/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-187-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000163/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-188-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000164/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-188-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000164/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-188-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000164/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-188-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000164/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-201-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000175/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-201-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000175/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-201-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000175/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-201-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000175/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-202-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000176/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-202-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000176/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-202-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000176/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-202-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000176/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-206-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000179/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-206-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000179/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-206-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000179/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-206-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000179/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-207-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000181/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-207-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000181/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-207-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000181/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-207-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000181/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-208-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000182/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-208-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000182/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-208-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000182/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-208-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000182/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-219-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000186/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-219-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000186/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-219-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000186/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-219-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000186/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-221-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000188/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-221-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000188/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-221-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000188/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-221-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000188/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-222-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000189/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-222-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000189/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-222-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000189/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-222-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000189/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-227-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000194/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-227-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000194/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-227-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000194/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-227-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000194/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-240-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000201/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-240-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000201/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-240-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000201/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-240-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000201/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-242-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:127/000002/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-242-1.PDF,Documento de iniciativa congreso:leg15:exp:127/000002/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-242-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:127/000002/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-242-2.PDF,Documento de iniciativa congreso:leg15:exp:127/000002/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-256-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000214/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-256-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000214/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-256-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000214/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-256-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000214/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-257-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000215/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-257-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000215/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-257-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000215/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-257-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000215/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-265-1.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000220/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-265-1.PDF,Documento de iniciativa congreso:leg15:exp:122/000220/0000 con contenido pendiente de codificacion detallada.
factory-20260219-lane_c-001,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-265-2.PDF,w1,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000220/0000 en https://www.congreso.es/public_oficiales/L15/,CONG/BOCG/B/BOCG-15-B-265-2.PDF,Documento de iniciativa congreso:leg15:exp:122/000220/0000 con contenido pendiente de codificacion detallada.
