source_record_pk,sample_initiative_id,initiative_source_id,initiative_title,doc_format,doc_kinds_csv,initiatives_count,doc_refs_count,extractor_version,subject_method,confidence,needs_review,extracted_subject,extracted_title,extracted_excerpt,source_url,raw_path,review_status,final_subject,final_title,final_confidence,review_note,reviewer
142249,congreso:leg15:exp:121/000011/0000,congreso_iniciativas,Proyecto de Ley de Familias.,pdf,bocg,1,1,heuristic_subject_v2,title_fallback,0.72,1,Proyecto de Ley de Familias.,Proyecto de Ley de Familias.,,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/A/BOCG-15-A-11-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/f87e4f5ab85712fc7adf416401cf46941338eb0f7e8416e4aa049f91aea51758.pdf,,,,,,
142560,congreso:leg15:exp:122/000059/0000,congreso_iniciativas,Proposición de Ley de Familias.,pdf,bocg,1,1,heuristic_subject_v2,title_fallback,0.72,1,Proposición de Ley de Familias.,Proposición de Ley de Familias.,,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-69-1.PDF,etl/data/raw/text_documents/parl_initiative_docs/41f2435ef2712f27aa53e5b28b4e7db17dddc4d14a7c0ed98397d1508a4753ae.pdf,,,,,,
