priority_rank,priority_score,packet_key,link_key,fragment_id,norm_id,boe_id,delegating_actor_label,delegated_institution_label,designated_role_title,current_designated_actor_label,current_appointment_start_date,current_appointment_end_date,current_enforcement_evidence_date,current_source_url,reasons_csv,scrape_goal,search_query_primary,search_query_secondary,suggested_source_1,suggested_source_2,review_status,review_note
1,65,aeat,delegated_enforcement_v1|es:boe-a-2004-18398:fragment:articulo:bloque-procedimental-y-de-graduacion|Ministerio de Hacienda|AEAT||https://www.boe.es/buscar/act.php?id=BOE-A-2004-18398,es:boe-a-2004-18398:fragment:articulo:bloque-procedimental-y-de-graduacion,es:boe-a-2004-18398,BOE-A-2004-18398,Ministerio de Hacienda,AEAT,Unidad procedimental sancionadora,,2024-01-01,,,https://www.boe.es/buscar/act.php?id=BOE-A-2004-18398,missing_designated_actor|missing_enforcement_evidence_date,identificar persona titular del cargo con nombramiento oficial; capturar fecha y evidencia primaria de acto de enforcement,"site:boe.es ""AEAT"" ""Unidad procedimental sancionadora"" nombramiento","site:boe.es ""BOE-A-2004-18398"" ""Unidad procedimental sancionadora"" resolucion",https://www.boe.es/,https://www.boe.es/buscar/act.php?id=BOE-A-2004-18398,pending,
2,45,inspeccion-de-trabajo-y-seguridad-social,delegated_enforcement_v1|es:boe-a-2000-15060:fragment:articulo:bloque-de-tipificacion-laboral|Ministerio de Trabajo|Inspeccion de Trabajo y Seguridad Social||https://www.boe.es/buscar/act.php?id=BOE-A-2000-15060,es:boe-a-2000-15060:fragment:articulo:bloque-de-tipificacion-laboral,es:boe-a-2000-15060,BOE-A-2000-15060,Ministerio de Trabajo,Inspeccion de Trabajo y Seguridad Social,Jefatura de Inspeccion,,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2000-15060,missing_designated_actor,identificar persona titular del cargo con nombramiento oficial,"site:boe.es ""Inspeccion de Trabajo y Seguridad Social"" ""Jefatura de Inspeccion"" nombramiento","site:boe.es ""BOE-A-2000-15060"" ""Jefatura de Inspeccion"" resolucion",https://www.boe.es/,https://www.boe.es/buscar/act.php?id=BOE-A-2000-15060,pending,
3,30,aeat,delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,Ministerio de Hacienda,AEAT,Delegacion Especial,Delegaciones AEAT,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,institutional_designated_actor,identificar persona titular del cargo con nombramiento oficial,"site:boe.es ""AEAT"" ""Delegacion Especial"" nombramiento","site:boe.es ""BOE-A-2003-23186"" ""Delegacion Especial"" resolucion",https://www.boe.es/,https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,pending,
4,30,aeat,delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,Ministerio de Hacienda,AEAT,Direccion General de la AEAT,Agencia Estatal de Administracion Tributaria,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,institutional_designated_actor,identificar persona titular del cargo con nombramiento oficial,"site:boe.es ""AEAT"" ""Direccion General de la AEAT"" nombramiento","site:boe.es ""BOE-A-2003-23514"" ""Direccion General de la AEAT"" resolucion",https://www.boe.es/,https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,pending,
5,30,dgt,delegated_enforcement_v1|es:boe-a-1994-8985:fragment:articulo:bloque-procedimental-sancionador|Ministerio competente en trafico|DGT|Unidad sancionadora DGT|https://www.boe.es/buscar/act.php?id=BOE-A-1994-8985,es:boe-a-1994-8985:fragment:articulo:bloque-procedimental-sancionador,es:boe-a-1994-8985,BOE-A-1994-8985,Ministerio competente en trafico,DGT,Subdireccion de Gestion de Sanciones,Unidad sancionadora DGT,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-1994-8985,institutional_designated_actor,identificar persona titular del cargo con nombramiento oficial,"site:boe.es ""DGT"" ""Subdireccion de Gestion de Sanciones"" nombramiento","site:boe.es ""BOE-A-1994-8985"" ""Subdireccion de Gestion de Sanciones"" resolucion",https://www.boe.es/,https://www.boe.es/buscar/act.php?id=BOE-A-1994-8985,pending,
6,30,dgt,delegated_enforcement_v1|es:boe-a-2015-11722:fragment:articulo:bloque-sancionador-principal|Ministerio competente en trafico|DGT|Direccion General de Trafico|https://www.boe.es/buscar/act.php?id=BOE-A-2015-11722,es:boe-a-2015-11722:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-11722,BOE-A-2015-11722,Ministerio competente en trafico,DGT,Direccion General,Direccion General de Trafico,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2015-11722,institutional_designated_actor,identificar persona titular del cargo con nombramiento oficial,"site:boe.es ""DGT"" ""Direccion General"" nombramiento","site:boe.es ""BOE-A-2015-11722"" ""Direccion General"" resolucion",https://www.boe.es/,https://www.boe.es/buscar/act.php?id=BOE-A-2015-11722,pending,
7,30,delegaciones-subdelegaciones-del-gobierno,delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Ministerio del Interior,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,Delegaciones del Gobierno,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,institutional_designated_actor,identificar persona titular del cargo con nombramiento oficial,"site:boe.es ""Delegaciones/Subdelegaciones del Gobierno"" ""Autoridad gubernativa"" nombramiento","site:boe.es ""BOE-A-2015-3442"" ""Autoridad gubernativa"" resolucion",https://www.boe.es/,https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,pending,
8,30,inspeccion-de-trabajo-y-seguridad-social,delegated_enforcement_v1|es:boe-a-2015-11724:fragment:articulo:bloque-de-infracciones-y-sanciones|Ministerio de Trabajo|Inspeccion de Trabajo y Seguridad Social|Organismo Estatal ITSS|https://www.boe.es/buscar/act.php?id=BOE-A-2015-11724,es:boe-a-2015-11724:fragment:articulo:bloque-de-infracciones-y-sanciones,es:boe-a-2015-11724,BOE-A-2015-11724,Ministerio de Trabajo,Inspeccion de Trabajo y Seguridad Social,Direccion del Organismo Estatal ITSS,Organismo Estatal ITSS,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2015-11724,institutional_designated_actor,identificar persona titular del cargo con nombramiento oficial,"site:boe.es ""Inspeccion de Trabajo y Seguridad Social"" ""Direccion del Organismo Estatal ITSS"" nombramiento","site:boe.es ""BOE-A-2015-11724"" ""Direccion del Organismo Estatal ITSS"" resolucion",https://www.boe.es/,https://www.boe.es/buscar/act.php?id=BOE-A-2015-11724,pending,
