fresh_rank,initiative_source_id,initiative_id,doc_kind,doc_url,source_record_pk,attempts,fetched_ok,last_http_status,last_attempt_at
1,senado_iniciativas,senado:leg12:exp:610/000063,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000063,,,,,
2,senado_iniciativas,senado:leg12:exp:610/000064,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000064,,,,,
3,senado_iniciativas,senado:leg12:exp:610/000065,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000065,,,,,
4,senado_iniciativas,senado:leg12:exp:610/000066,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000066,,,,,
5,senado_iniciativas,senado:leg12:exp:610/000068,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000068,,,,,
6,senado_iniciativas,senado:leg12:exp:610/000069,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000069,,,,,
7,senado_iniciativas,senado:leg12:exp:610/000070,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000070,,,,,
8,senado_iniciativas,senado:leg12:exp:610/000071,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000071,,,,,
9,senado_iniciativas,senado:leg12:exp:610/000072,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000072,,,,,
10,senado_iniciativas,senado:leg12:exp:610/000073,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000073,,,,,
11,senado_iniciativas,senado:leg12:exp:610/000074,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000074,,,,,
12,senado_iniciativas,senado:leg12:exp:610/000075,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000075,,,,,
13,senado_iniciativas,senado:leg12:exp:610/000076,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000076,,,,,
14,senado_iniciativas,senado:leg12:exp:610/000077,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000077,,,,,
15,senado_iniciativas,senado:leg12:exp:610/000078,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000078,,,,,
16,senado_iniciativas,senado:leg12:exp:610/000079,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000079,,,,,
17,senado_iniciativas,senado:leg12:exp:610/000080,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000080,,,,,
18,senado_iniciativas,senado:leg12:exp:610/000081,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000081,,,,,
19,senado_iniciativas,senado:leg12:exp:610/000082,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000082,,,,,
20,senado_iniciativas,senado:leg12:exp:610/000083,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000083,,,,,
21,senado_iniciativas,senado:leg12:exp:610/000084,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000084,,,,,
22,senado_iniciativas,senado:leg12:exp:610/000085,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000085,,,,,
23,senado_iniciativas,senado:leg12:exp:610/000086,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000086,,,,,
24,senado_iniciativas,senado:leg12:exp:610/000087,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000087,,,,,
25,senado_iniciativas,senado:leg12:exp:621/000003,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=621&numEx=000003,,,,,
26,senado_iniciativas,senado:leg12:exp:621/000004,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=621&numEx=000004,,,,,
27,senado_iniciativas,senado:leg12:exp:621/000005,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=621&numEx=000005,,,,,
28,senado_iniciativas,senado:leg12:exp:621/000006,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=621&numEx=000006,,,,,
29,senado_iniciativas,senado:leg12:exp:621/000007,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=621&numEx=000007,,,,,
30,senado_iniciativas,senado:leg12:exp:621/000008,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=621&numEx=000008,,,,,
31,senado_iniciativas,senado:leg12:exp:621/000009,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=621&numEx=000009,,,,,
32,senado_iniciativas,senado:leg12:exp:621/000010,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=621&numEx=000010,,,,,
