link_key,fragment_id,norm_id,boe_id,delegating_actor_label,delegated_institution_label,designated_role_title,current_designated_actor_label,current_appointment_start_date,current_appointment_end_date,current_enforcement_evidence_date,current_source_url,current_evidence_quote,chain_confidence,reasons_csv,actionability,decision,reviewed_designated_actor_label,reviewed_appointment_start_date,reviewed_appointment_end_date,reviewed_enforcement_evidence_date,reviewed_source_url,reviewed_evidence_quote,review_note,pending_reason,top_candidates_count,top_candidates_json,capture_query_primary,capture_query_secondary,resolution_note
delegated_enforcement_v1|es:boe-a-2004-18398:fragment:articulo:bloque-procedimental-y-de-graduacion|Ministerio de Hacienda|AEAT||https://www.boe.es/buscar/act.php?id=BOE-A-2004-18398,es:boe-a-2004-18398:fragment:articulo:bloque-procedimental-y-de-graduacion,es:boe-a-2004-18398,BOE-A-2004-18398,Ministerio de Hacienda,AEAT,Unidad procedimental sancionadora,,2024-01-01,,,https://www.boe.es/buscar/act.php?id=BOE-A-2004-18398,La aplicacion procedimental depende de organos delegados con instrucciones ministeriales.,0.59,missing_designated_actor|missing_enforcement_evidence_date,actionable,pending,,,,,,,auto_assist:role_alignment_failed:procedural_unit_non_nominative_requires_manual,auto_assist:role_alignment_failed:procedural_unit_non_nominative_requires_manual,5,"[{""candidate_rank_for_link"": 1, ""candidate_boe_id"": ""BOE-A-2024-12397"", ""candidate_score"": 29, ""candidate_relevance_bucket"": ""medium"", ""role_token_overlap"": 0, ""institution_token_overlap"": 4, ""candidate_title"": ""Resolución de 12 de junio de 2024, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se renueva el nombramiento de vocales de la Comisión Consultiva de Ética."", ""candidate_doc_url"": ""https://www.boe.es/buscar/doc.php?id=BOE-A-2024-12397"", ""candidate_publication_date_iso"": ""2024-06-19""}, {""candidate_rank_for_link"": 2, ""candidate_boe_id"": ""BOE-A-2010-5072"", ""candidate_score"": 28, ""candidate_relevance_bucket"": ""medium"", ""role_token_overlap"": 0, ""institution_token_overlap"": 4, ""candidate_title"": ""Resolución de 17 de marzo de 2010, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se delega el ejercicio de las competencias para el nombramiento y cese de los representantes de la Agencia Estatal de Administración Tributaria en las Comisiones o grupos de trabajo del Consejo Superior para la Dirección y Coordinación de la Gestión Tributaria, así como para el nombramiento y cese de los representantes y sus sustitutos de la Agencia en los Consejos Territoriales para la Dirección y Coordinación de la Gestión Tributaria."", ""candidate_doc_url"": ""https://www.boe.es/buscar/doc.php?id=BOE-A-2010-5072"", ""candidate_publication_date_iso"": ""2010-03-27""}, {""candidate_rank_for_link"": 3, ""candidate_boe_id"": ""BOE-A-2008-9974"", ""candidate_score"": 27, ""candidate_relevance_bucket"": ""medium"", ""role_token_overlap"": 0, ""institution_token_overlap"": 4, ""candidate_title"": ""Resolución de 10 de junio de 2008, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Director del Servicio de Auditoría Interna de la Agencia Estatal de Administración Tributaria, de don Tomás Merola Macanás."", ""candidate_doc_url"": ""https://www.boe.es/buscar/doc.php?id=BOE-A-2008-9974"", ""candidate_publication_date_iso"": ""2008-06-11""}, {""candidate_rank_for_link"": 4, ""candidate_boe_id"": ""BOE-A-2008-9782"", ""candidate_score"": 26, ""candidate_relevance_bucket"": ""medium"", ""role_token_overlap"": 0, ""institution_token_overlap"": 4, ""candidate_title"": ""Resolución de 4 de junio de 2008, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Delegado Especial de la Agencia Estatal de Administración Tributaria de Galicia de don Luis Antonio Pazos Franco."", ""candidate_doc_url"": ""https://www.boe.es/buscar/doc.php?id=BOE-A-2008-9782"", ""candidate_publication_date_iso"": ""2008-06-06""}, {""candidate_rank_for_link"": 5, ""candidate_boe_id"": ""BOE-A-2008-8196"", ""candidate_score"": 25, ""candidate_relevance_bucket"": ""medium"", ""role_token_overlap"": 0, ""institution_token_overlap"": 4, ""candidate_title"": ""Resolución de 29 de abril de 2008, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Secretario Técnico Permanente de la Comisión Mixta de Coordinación de la Gestión Tributaria y Director Adjunto del Departamento de Organización, Planificación y Relaciones Institucionales de don Gaspar Caballo Mingo."", ""candidate_doc_url"": ""https://www.boe.es/buscar/doc.php?id=BOE-A-2008-8196"", ""candidate_publication_date_iso"": ""2008-05-09""}]",nombramiento Unidad procedimental sancionadora AEAT,nombramiento AEAT,
