fresh_rank,initiative_source_id,initiative_id,doc_kind,doc_url,source_record_pk,attempts,fetched_ok,last_http_status,last_attempt_at
1,senado_iniciativas,senado:leg12:exp:622/000001,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000001,,4,,404,2026-03-01T01:40:53+00:00
2,senado_iniciativas,senado:leg12:exp:622/000002,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000002,,4,,404,2026-03-01T01:40:53+00:00
3,senado_iniciativas,senado:leg12:exp:622/000007,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000007,,4,,404,2026-03-01T01:40:53+00:00
4,senado_iniciativas,senado:leg12:exp:622/000008,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000008,,4,,404,2026-03-01T01:40:53+00:00
5,senado_iniciativas,senado:leg12:exp:622/000009,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000009,,4,,404,2026-03-01T01:40:53+00:00
6,senado_iniciativas,senado:leg12:exp:622/000010,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000010,,4,,404,2026-03-01T01:40:53+00:00
7,senado_iniciativas,senado:leg12:exp:622/000011,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000011,,4,,404,2026-03-01T01:40:53+00:00
8,senado_iniciativas,senado:leg12:exp:622/000012,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000012,,4,,404,2026-03-01T01:40:53+00:00
9,senado_iniciativas,senado:leg12:exp:622/000013,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000013,,4,,404,2026-03-01T01:40:53+00:00
10,senado_iniciativas,senado:leg12:exp:622/000014,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000014,,4,,404,2026-03-01T01:40:53+00:00
11,senado_iniciativas,senado:leg12:exp:622/000018,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000018,,4,,404,2026-03-01T01:40:53+00:00
12,senado_iniciativas,senado:leg12:exp:622/000019,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000019,,4,,404,2026-03-01T01:40:53+00:00
13,senado_iniciativas,senado:leg12:exp:622/000022,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000022,,4,,404,2026-03-01T01:40:53+00:00
14,senado_iniciativas,senado:leg12:exp:622/000023,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000023,,4,,404,2026-03-01T01:40:53+00:00
15,senado_iniciativas,senado:leg12:exp:622/000025,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000025,,4,,404,2026-03-01T01:40:53+00:00
16,senado_iniciativas,senado:leg12:exp:622/000026,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=622&numEx=000026,,4,,404,2026-03-01T01:40:53+00:00
17,senado_iniciativas,senado:leg12:exp:624/000001,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=624&numEx=000001,,4,,404,2026-03-01T01:40:53+00:00
18,senado_iniciativas,senado:leg12:exp:624/000002,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=624&numEx=000002,,4,,404,2026-03-01T01:40:53+00:00
19,senado_iniciativas,senado:leg12:exp:624/000007,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=624&numEx=000007,,4,,404,2026-03-01T01:40:53+00:00
20,senado_iniciativas,senado:leg12:exp:624/000008,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=624&numEx=000008,,4,,404,2026-03-01T01:40:53+00:00
21,senado_iniciativas,senado:leg12:exp:624/000010,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=624&numEx=000010,,4,,404,2026-03-01T01:40:53+00:00
22,senado_iniciativas,senado:leg12:exp:624/000014,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=624&numEx=000014,,4,,404,2026-03-01T01:40:53+00:00
23,senado_iniciativas,senado:leg12:exp:625/000001,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=625&numEx=000001,,4,,404,2026-03-01T01:40:53+00:00
