party_name,source_url,excerpt
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"zar o seu novo modelo enerxetico diante 11 medidas urxentes 20 da progresiva eliminacion de materias primas finitas demanda do reconecemento do dereito de galiza a ter unha tarifa electrica galega que lle permita facer do seu papel de produtora excedentaria un motor de desenvolvemento economico e social en harmonia e c"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"oliticas vertebradoras do punto de vista territorial e de mobilidade a proba mais evidente foi a non inclusion inicial da nosa nacion no corredor atlantico da rede transeuropea de transportes a falla de conexions modernas con portugal ou os problemas sistematicos no transporte que viven diariamente moitas galegas e gal"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"belicista cada vez mais desenfreada outra mostra do fracasado modelo neoliberal da ue son os fluxos migratorios que non paran de exacerbarse non so provocando a chegada masiva de inmigrantes extracomunitarias que foxen de guerras e miseria nos seus paises de orixe provocadas en parte directa ou indirectamente polas pol"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"de control en termos de seguridade e a ser o financiador a cargo de debeda publica dun gran negocio que se esta a demostrar que estivo atravesado por un afan especulativo e tramas corruptas diante dos graves efectos economicos e sociais que se derivaron da pandemia a ue deu unha resposta aparentemente distinta da despr"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"ervacion neste ambito estabelecemento dun novo status institucional para galiza na ue en materia pesqueira reconecendo formalmente o seu caracter como zona altamente dependente da pesca e posibilitando a sua presenza con dereito de decision e obxeccion nas institucions comunitarias onde se adoptaren decisions en materi"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"populares e traballadoras asi o aumento continuado das taxas de xuro por parte do bce do 0 en 2012 ao 45 actual un tipo nunca visto desde o ano 2001 provocaron o aumento das cotas hipotecarias afogando familias e tecido produtivo mentres as entidades financeiras atinxian record de lucros a ue non quixo despregar ningun"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"ses das grandes transnacionais que exercen un forte poder lobistico sobre o seu deseno como esta a acontecer na galiza cos macroproxectos de enerxia eolica terrestre e marina ao amparo de politicas europeas que non tenen en conta a nosa especificidade ou coa megacelulosa proxectada pola empresa greenfiber altri greenal"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"zar o seu novo modelo enerxetico diante 11 medidas urxentes 20 da progresiva eliminacion de materias primas finitas demanda do reconecemento do dereito de galiza a ter unha tarifa electrica galega que lle permita facer do seu papel de produtora excedentaria un motor de desenvolvemento economico e social en harmonia e c"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"oliticas vertebradoras do punto de vista territorial e de mobilidade a proba mais evidente foi a non inclusion inicial da nosa nacion no corredor atlantico da rede transeuropea de transportes a falla de conexions modernas con portugal ou os problemas sistematicos no transporte que viven diariamente moitas galegas e gal"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"belicista cada vez mais desenfreada outra mostra do fracasado modelo neoliberal da ue son os fluxos migratorios que non paran de exacerbarse non so provocando a chegada masiva de inmigrantes extracomunitarias que foxen de guerras e miseria nos seus paises de orixe provocadas en parte directa ou indirectamente polas pol"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"de control en termos de seguridade e a ser o financiador a cargo de debeda publica dun gran negocio que se esta a demostrar que estivo atravesado por un afan especulativo e tramas corruptas diante dos graves efectos economicos e sociais que se derivaron da pandemia a ue deu unha resposta aparentemente distinta da despr"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"ervacion neste ambito estabelecemento dun novo status institucional para galiza na ue en materia pesqueira reconecendo formalmente o seu caracter como zona altamente dependente da pesca e posibilitando a sua presenza con dereito de decision e obxeccion nas institucions comunitarias onde se adoptaren decisions en materi"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"produtivo mentres as entidades financeiras atinxian record de lucros a ue non quixo despregar ningunha medida efectiva e real para combater a carestia da vida empurrada pola crise inflacionaria nin o crecente empobrecemento social o horizonte que trazan reformas en curso como a da denominada gobernanza economica da ue "
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"remo nun cadro de evidente emerxencia sanitaria a ue permitiu na practica unha intervencion publica efectiva senon que relegou o papel do publico a medidas de control en termos de seguridade e a ser o financiador a cargo de debeda publica dun gran negocio que se esta a demostrar que estivo atravesado por un afan especu"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"e por unha europa socialmente xusta a union europea conta cun deseno neoliberal antisocial feito a medida dos intereses das elites economicas e empresariais que provoca fondas desigualdades economicas territoriais e sociais apos a pandemia da covid 19 e no que respecta ao capitalismo europeo asistimos a acumulacion de "
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"produtivo mentres as entidades financeiras atinxian record de lucros a ue non quixo despregar ningunha medida efectiva e real para combater a carestia da vida empurrada pola crise inflacionaria nin o crecente empobrecemento social o horizonte que trazan reformas en curso como a da denominada gobernanza economica da ue "
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"remo nun cadro de evidente emerxencia sanitaria a ue permitiu na practica unha intervencion publica efectiva senon que relegou o papel do publico a medidas de control en termos de seguridade e a ser o financiador a cargo de debeda publica dun gran negocio que se esta a demostrar que estivo atravesado por un afan especu"
BNG,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,"e por unha europa socialmente xusta a union europea conta cun deseno neoliberal antisocial feito a medida dos intereses das elites economicas e empresariais que provoca fondas desigualdades economicas territoriais e sociais apos a pandemia da covid 19 e no que respecta ao capitalismo europeo asistimos a acumulacion de "
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"or anadido del producto y la localizacion de las empresas en el territorio del principado de asturias 3 incentivar la innovacion tecnologica en las fases de transformacion y comercializacion de los productos pesqueros 4 facilitar el acercamiento de las empresas de transformacion y comercializacion de los productos pesq"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"icas que llegue a todos los lugares sin ella solo habra desertizacion empresarial fuera de los grandes nucleos implicar y formar a los empleados publicos un activo fundamental sin los cuales no se podra llevara a cabo 6 impulsaremos una administracion menos burocratizada con una ambiciosa reforma que garantice la simpl"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"d son incapaces de defender nuestros intereses asturias necesita urgentemente inversiones que llevan anos pendientes y nadie levanta la voz para exigirlas nuestros jovenes siguen emigrando porque no somos capaces de ofrecerles las oportunidades aqui en foro asturias tenemos un solo objetivo la defensa de asturias somos"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"istracion publica 5 suprimira aquellos organismos entidades y empresas publicas que no descansen en la racionalidad economica o administrativa o que supongan una disminucion de la transparencia sin que ello perjudique la prestacion de los servicios publicos 14 rtpa foro asturias velara por la calidad y mejorara la efic"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"or anadido del producto y la localizacion de las empresas en el territorio del principado de asturias 3 incentivar la innovacion tecnologica en las fases de transformacion y comercializacion de los productos pesqueros 4 facilitar el acercamiento de las empresas de transformacion y comercializacion de los productos pesq"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"icas que llegue a todos los lugares sin ella solo habra desertizacion empresarial fuera de los grandes nucleos implicar y formar a los empleados publicos un activo fundamental sin los cuales no se podra llevara a cabo 6 impulsaremos una administracion menos burocratizada con una ambiciosa reforma que garantice la simpl"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"d son incapaces de defender nuestros intereses asturias necesita urgentemente inversiones que llevan anos pendientes y nadie levanta la voz para exigirlas nuestros jovenes siguen emigrando porque no somos capaces de ofrecerles las oportunidades aqui en foro asturias tenemos un solo objetivo la defensa de asturias somos"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"istracion publica 5 suprimira aquellos organismos entidades y empresas publicas que no descansen en la racionalidad economica o administrativa o que supongan una disminucion de la transparencia sin que ello perjudique la prestacion de los servicios publicos 14 rtpa foro asturias velara por la calidad y mejorara la efic"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"or anadido del producto y la localizacion de las empresas en el territorio del principado de asturias 3 incentivar la innovacion tecnologica en las fases de transformacion y comercializacion de los productos pesqueros 4 facilitar el acercamiento de las empresas de transformacion y comercializacion de los productos pesq"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"icas que llegue a todos los lugares sin ella solo habra desertizacion empresarial fuera de los grandes nucleos implicar y formar a los empleados publicos un activo fundamental sin los cuales no se podra llevara a cabo 6 impulsaremos una administracion menos burocratizada con una ambiciosa reforma que garantice la simpl"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"d son incapaces de defender nuestros intereses asturias necesita urgentemente inversiones que llevan anos pendientes y nadie levanta la voz para exigirlas nuestros jovenes siguen emigrando porque no somos capaces de ofrecerles las oportunidades aqui en foro asturias tenemos un solo objetivo la defensa de asturias somos"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"istracion publica 5 suprimira aquellos organismos entidades y empresas publicas que no descansen en la racionalidad economica o administrativa o que supongan una disminucion de la transparencia sin que ello perjudique la prestacion de los servicios publicos 14 rtpa foro asturias velara por la calidad y mejorara la efic"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"de limitarse unicamente a aplicar restricciones y prohibiciones culpando exclusivamente a los pescadores de la disminucion de los recursos piscicolas realizaremos programas de investigacion a traves de convenios con la universidad de oviedo y con otros centros de investigacion en cada uno de los rios asturianos 2 refor"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"icas que llegue a todos los lugares sin ella solo habra desertizacion empresarial fuera de los grandes nucleos implicar y formar a los empleados publicos un activo fundamental sin los cuales no se podra llevara a cabo 6 impulsaremos una administracion menos burocratizada con una ambiciosa reforma que garantice la simpl"
"FORO Asturias",https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,"istracion publica 5 suprimira aquellos organismos entidades y empresas publicas que no descansen en la racionalidad economica o administrativa o que supongan una disminucion de la transparencia sin que ello perjudique la prestacion de los servicios publicos 14 rtpa foro asturias velara por la calidad y mejorara la efic"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"razon es bien sencilla la vivienda en propiedad fue uno de los pilares del bienestar espanol y de la expansion de las clases medias hoy todos los indicadores de precariedad en el empleo falta de vertebracion territorial desplome de la produccion industrial fiscalidad salvaje imposibilidad de ahorro etc culminan en la d"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"6 industria 16 7 campo 18 8 servicios 20 por que somos mas pobres 22 1 co2 pacto verde deslocalizacion de la produccion competencia desleal 22 2 fiscalidad gasto 25 3 inmigracion coste 28 4 vivienda 5 30 programa economico y de vivienda que debemos hacer para dejar de serlo el hexagono de la prosperidad i 35 reduccion "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"programa economico y de vivienda hay mas estamos sacrificando nuestra industria del automovil para entregarsela a china la imposicion de una transicion acelerada hacia el vehiculo electrico pone en peligro el futuro de nuestra industria automovilistica que empleo en 2024 a 221 millones de personas el mercado se esta ll"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"n desembolso extra tarjeta sanitaria privada si quieren ser atendidos pronto colegios de pago o actividades extraescolares para que sus hijos no pierdan comba gasto en seguridad o transporte privado de vuelta a casa el sobrecoste de la inmigracion se estima en mas de 30000 millones de euros anuales ni nos pagan las pen"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"pana se ha producido una reduccion drastica de la tasa de nacimientos estando a la cola de europa en fertilidad a pesar de ello la poblacion crece cada ano como consecuencia de la inmigracion ilegal masiva que afecta de forma transversal a todos los cimientos del pais sostenibilidad del estado de bienestar condiciones "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"razon es bien sencilla la vivienda en propiedad fue uno de los pilares del bienestar espanol y de la expansion de las clases medias hoy todos los indicadores de precariedad en el empleo falta de vertebracion territorial desplome de la produccion industrial fiscalidad salvaje imposibilidad de ahorro etc culminan en la d"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"6 industria 16 7 campo 18 8 servicios 20 por que somos mas pobres 22 1 co2 pacto verde deslocalizacion de la produccion competencia desleal 22 2 fiscalidad gasto 25 3 inmigracion coste 28 4 vivienda 5 30 programa economico y de vivienda que debemos hacer para dejar de serlo el hexagono de la prosperidad i 35 reduccion "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"programa economico y de vivienda hay mas estamos sacrificando nuestra industria del automovil para entregarsela a china la imposicion de una transicion acelerada hacia el vehiculo electrico pone en peligro el futuro de nuestra industria automovilistica que empleo en 2024 a 221 millones de personas el mercado se esta ll"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"n desembolso extra tarjeta sanitaria privada si quieren ser atendidos pronto colegios de pago o actividades extraescolares para que sus hijos no pierdan comba gasto en seguridad o transporte privado de vuelta a casa el sobrecoste de la inmigracion se estima en mas de 30000 millones de euros anuales ni nos pagan las pen"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"pana se ha producido una reduccion drastica de la tasa de nacimientos estando a la cola de europa en fertilidad a pesar de ello la poblacion crece cada ano como consecuencia de la inmigracion ilegal masiva que afecta de forma transversal a todos los cimientos del pais sostenibilidad del estado de bienestar condiciones "
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"razon es bien sencilla la vivienda en propiedad fue uno de los pilares del bienestar espanol y de la expansion de las clases medias hoy todos los indicadores de precariedad en el empleo falta de vertebracion territorial desplome de la produccion industrial fiscalidad salvaje imposibilidad de ahorro etc culminan en la d"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"60000 millones los presupuestos de las ccaa suman mas de 265000 millones de euros en el ultimo ejercicio solo se dedico a educacion 26 programa economico y de vivienda justicia y sanidad prestaciones publicas esenciales algo mas de la mitad de este importe en definitiva hay una cantidad aproximada de 130000 millones de"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"20 15 m 01 20 14 m 01 20 13 m 01 20 12 m 01 20 11 m 01 20 10 m 01 20 09 m 01 20 08 m 01 20 07 m 01 20 06 m 01 20 05 m 01 20 04 m 20 03 m 20 02 m 01 100 los salarios de miseria la inflacion desbocada y el expolio impositivo han dinamitado el poder adquisitivo de los espanoles y a pesar de ello la recaudacion impuestos o"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"programa economico y de vivienda hay mas estamos sacrificando nuestra industria del automovil para entregarsela a china la imposicion de una transicion acelerada hacia el vehiculo electrico pone en peligro el futuro de nuestra industria automovilistica que empleo en 2024 a 221 millones de personas el mercado se esta ll"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"n desembolso extra tarjeta sanitaria privada si quieren ser atendidos pronto colegios de pago o actividades extraescolares para que sus hijos no pierdan comba gasto en seguridad o transporte privado de vuelta a casa el sobrecoste de la inmigracion se estima en mas de 30000 millones de euros anuales ni nos pagan las pen"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"superan los 60000 millones los presupuestos de las ccaa suman mas de 265000 millones de euros en el ultimo ejercicio solo se dedico a educacion 26 programa economico y de vivienda justicia y sanidad prestaciones publicas esenciales algo mas de la mitad de este importe en definitiva hay una cantidad aproximada de 130000"
VOX,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,"pana se ha producido una reduccion drastica de la tasa de nacimientos estando a la cola de europa en fertilidad a pesar de ello la poblacion crece cada ano como consecuencia de la inmigracion ilegal masiva que afecta de forma transversal a todos los cimientos del pais sostenibilidad del estado de bienestar condiciones "
