party_id,party_name,election_cycle,kind,source_url,format_hint,language,scope,snapshot_date,local_path,notes
29,SUMAR,es_europeas_2024,programa,https://movimientosumar.es/programa,html,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/5960fb8d63c105f9747dc30f9c859aaa0c39abf6978e05f8343d8ae9e5ef2271.html,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
2,PP,es_europeas_2024,programa,https://www.pp.es/storage/2025/09/Manifesto_2024.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/278089a5c1af19006e8e8a0aa324cb9b513334dbe023561d911fc073c1227ee1.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
2,PP,es_europeas_2024,programa_pdf,https://www.pp.es/storage/2025/09/Manifesto_2024.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/278089a5c1af19006e8e8a0aa324cb9b513334dbe023561d911fc073c1227ee1.pdf,pdf-priority-ai-ops-242;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
347,CCa,es_europeas_2024,programa,https://coalicioncanaria.org/wp-content/uploads/cc-pdf/programas-electorales/Manifiesto%20Europeas%202024.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/4b13db2bda459302c2a6e52431de46884f32df0ab89a83d196590d5ed8712b96.pdf,official-party-site-homepage-ai-ops-240;ai-ops-249-recovery-override;ai-ops-250-recovery-v3-targeted;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
4756,"FORO Asturias",es_europeas_2024,programa,https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/01caf5a40db4e3634b8bcd501991eff55589563055989a2599bf32fce9532d1c.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
61293,Compromis,es_europeas_2024,programa,https://compromis.net/espai/uploads/groups/1/messages/2025/50_propostes_def.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/da6ee75692555f57f0a1f8aea4f2cd62952386e2868afa321ecc98a1ed838b81.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
67790,PSC,es_europeas_2024,programa,https://www.socialistes.cat/es/actualitat/programa-electoral-psc-montgat-2023-2027/,html,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/980d338313709815887fd90480c9563217e493d8f86b8c4ac9166c31d11c1af3.html,official-party-site-homepage-ai-ops-240;ai-ops-249-recovery-override;ai-ops-251-recovery-v4-psc-upn;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
68157,CUP,es_europeas_2024,programa,https://cup.cat/programa,html,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/c88db71a1a14e1b34346f331d305d1eade6682ab011b1bc5850a746949f1209e.html,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
73,UPN,es_europeas_2024,programa,https://elecciones.upn.org/programa/,html,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/1c8ef8b228b09379c3f2c2317adba8d1a1e1f607db437283cb087695e169b2fc.html,official-party-site-homepage-ai-ops-240;ai-ops-249-recovery-override;ai-ops-250-recovery-v3-targeted;ai-ops-251-recovery-v4-psc-upn;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
7628,"Izquierda Unida",es_europeas_2024,programa,https://izquierdaunida.org/wp-content/uploads/2019/10/Programa-IU-10N-22-medidas-clave.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/99b4dd4dd92070f466191704e996b91f7ed18c92e2998a3d88ec5ee273e2b22c.pdf,official-party-site-homepage-ai-ops-240;ai-ops-249-recovery-override;ai-ops-250-recovery-v2-targeted;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
1055,Ciudadanos,es_generales_2023,programa,https://www.ciudadanos-cs.org/programa-electoral,html,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/20cfdcde72565a09ef2befbfb559fa4c5a1dc17a05e57a5d75c87ee8e5e83c93.html,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
14,VOX,es_generales_2023,programa,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,pdf,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/0d3e55ebe42c6bf5ad468cc5a14fff4423a454d9fbbea2890f62b5114fbd4cf2.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
18201,EQUO,es_generales_2023,programa,https://verdesequo.es/wp-content/uploads/2023/07/Un-Programa-para-ti-bueno.pdf,pdf,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/87a2eb0e240c6b431027c2eea9fdd994219b4f3f11d28d3902630b7ded093549.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
18,EAJ-PNV,es_generales_2023,programa,https://www.eaj-pnv.eus/es/adjuntos-documentos/20945/pdf/con-voz-propia-programa-electoral-23-j,pdf,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/46fec3a017cdc5c4e506fa5e228b97690071d5a03dfd3d8128392aa20f57d132.pdf,official-party-site-homepage-ai-ops-240;ai-ops-249-recovery-override;ai-ops-250-recovery-v2-targeted;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
1,PSOE,es_generales_2023,programa,http://127.0.0.1:8765/etl/data/raw/samples/programas_partidos/psoe_programa_sample.html,html,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/0925cf75a391ecc355372462e4677cf70e08d2b4a2285664175cb97529d0c85e.html,"http-served sample for strict-network contract"
22,"EH Bildu",es_generales_2023,programa,https://ehbildu.eus/herriak/irunea/dokumentuak/ES_1682328517.pdf,pdf,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/d82af4c09b076bdd33618da6bcb8416170ac03d88c112cd6013df2d3da4811e9.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-249-recovery-override;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
276,BNG,es_generales_2023,programa,https://www.bng.gal/media/bnggaliza/files/2023/07/05/23_bng_xerais_programa.pdf,pdf,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/b8994deec0bbc45cdcbef5d7c5395cabf30b0509706303c3d8e76058c48eebfd.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
29,SUMAR,es_generales_2023,programa,https://movimientosumar.es/programa,html,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/5960fb8d63c105f9747dc30f9c859aaa0c39abf6978e05f8343d8ae9e5ef2271.html,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
2,PP,es_generales_2023,programa,https://www.pp.es/storage/2025/09/Manifesto_2024.pdf,pdf,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/278089a5c1af19006e8e8a0aa324cb9b513334dbe023561d911fc073c1227ee1.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
2,PP,es_generales_2023,programa_pdf,https://www.pp.es/storage/2023/11/es_platform_final62_0.pdf,pdf,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/c68f30e17268505e9015de71f2a3268bacd191f04db2cf7044c3ad2b1e76146e.pdf,pdf-priority-ai-ops-242;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
347,CCa,es_generales_2023,programa,https://coalicioncanaria.org/wp-content/uploads/cc-pdf/programas-electorales/00%20Programa%20Electoral%20Elecciones%20auton%C3%B3micas%20y%20municipales%202023.pdf,pdf,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/1b3b8b2504907658669e93b225e2c532b94881bec0d33ed610450b27f36a5bcc.pdf,official-party-site-homepage-ai-ops-240;ai-ops-249-recovery-override;ai-ops-250-recovery-v3-targeted;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
4756,"FORO Asturias",es_generales_2023,programa,https://foroasturias.es/wp-content/uploads/2023/05/Programa-electoral-FORO-Asturias-20232027.pdf,pdf,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/01caf5a40db4e3634b8bcd501991eff55589563055989a2599bf32fce9532d1c.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
61293,Compromis,es_generales_2023,programa,https://compromis.net/espai/uploads/groups/1/messages/2025/50_propostes_def.pdf,pdf,es,nacional,2026-02-28,etl/data/raw/text_documents/programas_partidos/da6ee75692555f57f0a1f8aea4f2cd62952386e2868afa321ecc98a1ed838b81.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
