schema_version,source_id,mode,exit_code,run_records_loaded,snapshot_date,run_id,run_status,run_records_seen,before_records,after_records,delta_records,run_started_at,run_finished_at,source_url,command,message,source_record_id,entity_id
v2,placsp_sindicacion,from-file,0,3,2026-02-17,231,ok,3,109,109,0,2026-02-17T10:31:46+00:00,2026-02-17T10:31:55+00:00,file://REPO_ROOT/vota-con-la-chola/etl/data/raw/samples/placsp_sindicacion_sample.xml,python3 scripts/ingestar_politicos_es.py ingest --db etl/data/staging/politicos-es.db --source placsp_sindicacion --from-file etl/data/raw/samples/placsp_sindicacion_sample.xml --snapshot-date 2026-02-17 --timeout 45,Ingesta completada: 3/3 registros validos (from-file),,
