link_key,fragment_id,norm_id,boe_id,delegating_actor_label,delegated_institution_label,designated_role_title,current_designated_actor_label,current_appointment_start_date,current_appointment_end_date,current_enforcement_evidence_date,current_source_url,current_evidence_quote,chain_confidence,reasons_csv,actionability,decision,reviewed_designated_actor_label,reviewed_appointment_start_date,reviewed_appointment_end_date,reviewed_enforcement_evidence_date,reviewed_source_url,reviewed_evidence_quote,review_note
delegated_enforcement_v1|es:boe-a-2004-18398:fragment:articulo:bloque-procedimental-y-de-graduacion|Ministerio de Hacienda|AEAT||https://www.boe.es/buscar/act.php?id=BOE-A-2004-18398,es:boe-a-2004-18398:fragment:articulo:bloque-procedimental-y-de-graduacion,es:boe-a-2004-18398,BOE-A-2004-18398,Ministerio de Hacienda,AEAT,Unidad procedimental sancionadora,,2024-01-01,,,https://www.boe.es/buscar/act.php?id=BOE-A-2004-18398,La aplicacion procedimental depende de organos delegados con instrucciones ministeriales.,0.59,missing_designated_actor|missing_enforcement_evidence_date,actionable,pending,,,,,,,auto_assist:role_alignment_failed:procedural_unit_not_found
delegated_enforcement_v1|es:boe-a-2000-15060:fragment:articulo:bloque-de-tipificacion-laboral|Ministerio de Trabajo|Inspeccion de Trabajo y Seguridad Social||https://www.boe.es/buscar/act.php?id=BOE-A-2000-15060,es:boe-a-2000-15060:fragment:articulo:bloque-de-tipificacion-laboral,es:boe-a-2000-15060,BOE-A-2000-15060,Ministerio de Trabajo,Inspeccion de Trabajo y Seguridad Social,Jefatura de Inspeccion,,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2000-15060,La inspeccion ejerce funciones de vigilancia y propuesta en infracciones laborales.,0.63,missing_designated_actor,actionable,approved,Miguel José Sanz Aranda,,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1988-24053,Orden de 14 de octubre de 1988 por la que se dispone el nombramiento de don Miguel José Sanz Aranda como Jefe de Inspección General de Servicios.,auto_assist:approved_from_BOE-A-1988-24053
delegated_enforcement_v1|es:boe-a-2015-11724:fragment:articulo:bloque-de-infracciones-y-sanciones|Ministerio de Trabajo|Inspeccion de Trabajo y Seguridad Social|Organismo Estatal ITSS|https://www.boe.es/buscar/act.php?id=BOE-A-2015-11724,es:boe-a-2015-11724:fragment:articulo:bloque-de-infracciones-y-sanciones,es:boe-a-2015-11724,BOE-A-2015-11724,Ministerio de Trabajo,Inspeccion de Trabajo y Seguridad Social,Direccion del Organismo Estatal ITSS,Organismo Estatal ITSS,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2015-11724,Las actuaciones inspectoras desembocan en propuestas sancionadoras en su ambito competencial.,0.74,institutional_designated_actor,actionable,approved,Juan Ignacio Moltó García,,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1984-27292,"Real Decreto 2206/1984, de 12 de diciembre, por el que se dispone el nombramiento de don Juan Ignacio Moltó García como Director general de Inspección de Trabajo y Seguridad Social.",auto_assist:approved_from_BOE-A-1984-27292
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,Ministerio de Hacienda,AEAT,Delegacion Especial,Delegaciones AEAT,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,La gestion recaudatoria se ejerce por organos de la Administracion Tributaria competente.,0.76,institutional_designated_actor,actionable,approved,José Alberto García Valera,,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-12769,"Resolución de 21 de junio de 2007, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Delegado Ejecutivo de la Delegación Especial de Andalucía, Ceuta y Melilla de don José Alberto García Valera.",auto_assist:approved_from_BOE-A-2007-12769
delegated_enforcement_v1|es:boe-a-1994-8985:fragment:articulo:bloque-procedimental-sancionador|Ministerio competente en trafico|DGT|Unidad sancionadora DGT|https://www.boe.es/buscar/act.php?id=BOE-A-1994-8985,es:boe-a-1994-8985:fragment:articulo:bloque-procedimental-sancionador,es:boe-a-1994-8985,BOE-A-1994-8985,Ministerio competente en trafico,DGT,Subdireccion de Gestion de Sanciones,Unidad sancionadora DGT,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-1994-8985,El procedimiento sancionador se ejecuta por los organos de trafico competentes.,0.78,institutional_designated_actor,actionable,pending,,,,,,,auto_assist:role_alignment_failed:role_topic_overlap_zero
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Ministerio del Interior,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,Delegaciones del Gobierno,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,La autoridad gubernativa competente instruye y resuelve las sanciones previstas.,0.8,institutional_designated_actor,actionable,approved,Sofía del Carmen Hernanz Costa,,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-12065,"Resolución de 16 de junio de 2008, de la Delegación del Gobierno en la Comunidad Autónoma de las Illes Balears, por la que se dispone el nombramiento de doña Sofía del Carmen Hernanz Costa como Directora Insular de la Administración General del Estado en Ibiza-Formentera.",auto_assist:approved_from_BOE-A-2008-12065
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,Ministerio de Hacienda,AEAT,Direccion General de la AEAT,Agencia Estatal de Administracion Tributaria,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,La AEAT ejerce competencias sancionadoras en el ambito tributario estatal.,0.81,institutional_designated_actor,actionable,approved,Marta Guelbenzu Robles,,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2004-7862,"Corrección de erratas de la Resolución de 23 de abril de 2004, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña Marta Guelbenzu Robles como Directora del Gabinete del Director General de la Agencia Estatal de Administración Tributaria.",auto_assist:approved_from_BOE-A-2004-7862
delegated_enforcement_v1|es:boe-a-2015-11722:fragment:articulo:bloque-sancionador-principal|Ministerio competente en trafico|DGT|Direccion General de Trafico|https://www.boe.es/buscar/act.php?id=BOE-A-2015-11722,es:boe-a-2015-11722:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-11722,BOE-A-2015-11722,Ministerio competente en trafico,DGT,Direccion General,Direccion General de Trafico,2024-01-01,,2025-12-31,https://www.boe.es/buscar/act.php?id=BOE-A-2015-11722,El organismo competente en trafico tramita y ejecuta el regimen sancionador.,0.82,institutional_designated_actor,actionable,approved,Carlos Muñoz-Repiso Izaguirre,,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1996-12484,"Real Decreto 1343/1996, de 31 de mayo, por el que se dispone el nombramiento de don Carlos Muñoz-Repiso Izaguirre como Director general de Tráfico.",auto_assist:approved_from_BOE-A-1996-12484
