url,url_kind,host,path,legis,tipo_ex,num_ex,tipo_fich,failures,source_files,source_files_joined
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000113,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000113,,1,1,docs/etl/sprints/AI-OPS-364/evidence/senado_status404_archive_retry_packet50_refetch_20260301T092750Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000114,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000114,,1,1,docs/etl/sprints/AI-OPS-364/evidence/senado_status404_archive_retry_packet50_refetch_20260301T092750Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000115,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000115,,1,1,docs/etl/sprints/AI-OPS-364/evidence/senado_status404_archive_retry_packet50_refetch_20260301T092750Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000116,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000116,,1,1,docs/etl/sprints/AI-OPS-364/evidence/senado_status404_archive_retry_packet50_refetch_20260301T092750Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000117,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000117,,1,1,docs/etl/sprints/AI-OPS-364/evidence/senado_status404_archive_retry_packet50_refetch_20260301T092750Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000118,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000118,,1,1,docs/etl/sprints/AI-OPS-364/evidence/senado_status404_archive_retry_packet50_refetch_20260301T092750Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000119,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000119,,1,1,docs/etl/sprints/AI-OPS-364/evidence/senado_status404_archive_retry_packet50_refetch_20260301T092750Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000120,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000120,,1,1,docs/etl/sprints/AI-OPS-364/evidence/senado_status404_archive_retry_packet50_refetch_20260301T092750Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000121,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000121,,1,1,docs/etl/sprints/AI-OPS-364/evidence/senado_status404_archive_retry_packet50_refetch_20260301T092750Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000122,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000122,,1,1,docs/etl/sprints/AI-OPS-364/evidence/senado_status404_archive_retry_packet50_refetch_20260301T092750Z.json
