qa_sample_rank,qa_stratum_institution,auto_decision,link_key,fragment_id,norm_id,boe_id,delegating_actor_label,delegated_institution_label,designated_role_title,reviewed_designated_actor_label,reviewed_enforcement_evidence_date,reviewed_source_url,reviewed_evidence_quote,review_note,selected_candidate_boe_id,selected_candidate_score,selected_candidate_relevance_bucket,selected_candidate_role_token_overlap,selected_candidate_institution_token_overlap,selected_candidate_department,selected_candidate_title,selected_candidate_person_hint,selected_candidate_publication_date_iso,selected_candidate_doc_url,qa_decision,qa_note
1,AEAT,approved,delegated_enforcement_v1|es:boe-a-2004-18398:fragment:articulo:bloque-procedimental-y-de-graduacion|Ministerio de Hacienda|AEAT||https://www.boe.es/buscar/act.php?id=BOE-A-2004-18398,es:boe-a-2004-18398:fragment:articulo:bloque-procedimental-y-de-graduacion,es:boe-a-2004-18398,BOE-A-2004-18398,Ministerio de Hacienda,AEAT,Unidad procedimental sancionadora,Unidad procedimental sancionadora (AEAT),2010-03-27,https://www.boe.es/buscar/doc.php?id=BOE-A-2010-5072,"Resolución de 17 de marzo de 2010, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se delega el ejercicio de las competencias para el nombramiento y cese de los representantes de la Agencia Estatal de Administración Tributaria en las Comisiones o grupos de trabajo del Consejo Superior para la Dirección y Coordinación de la Gestión Tributaria, así como para el nombramiento y cese de los representantes y sus sustitutos de la Agencia en los Consejos Territoriales para la Dirección y Coordinación de la Gestión Tributaria.",auto_assist:approved_non_nominative_unit_from_BOE-A-2010-5072,BOE-A-2010-5072,28,medium,0,4,Ministerio de Economía y Hacienda,"Resolución de 17 de marzo de 2010, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se delega el ejercicio de las competencias para el nombramiento y cese de los representantes de la Agencia Estatal de Administración Tributaria en las Comisiones o grupos de trabajo del Consejo Superior para la Dirección y Coordinación de la Gestión Tributaria, así como para el nombramiento y cese de los representantes y sus sustitutos de la Agencia en los Consejos Territoriales para la Dirección y Coordinación de la Gestión Tributaria.",,2010-03-27,https://www.boe.es/buscar/doc.php?id=BOE-A-2010-5072,confirm,confirmado_manual: evidencia institucional de delegación competencial coherente con unidad procedimental
