initiative_id,doc_kind,doc_url,last_http_status,attempts,last_attempt_at,last_error
senado:leg14:exp:626/000008,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=626&id2=000008,403,15,2026-02-28T21:21:12+00:00,HTTPError: HTTP Error 403: Forbidden
senado:leg14:exp:626/000003,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=626&id2=000003,403,14,2026-02-28T21:21:12+00:00,HTTPError: HTTP Error 403: Forbidden
senado:leg14:exp:626/000001,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=626&id2=000001,403,13,2026-02-28T21:21:12+00:00,HTTPError: HTTP Error 403: Forbidden
senado:leg10:exp:610/000146,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000146,403,6,2026-02-28T21:21:12+00:00,HTTPError: HTTP Error 403: Forbidden
senado:leg10:exp:622/000002,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=622&id2=000002,403,6,2026-02-28T21:21:12+00:00,HTTPError: HTTP Error 403: Forbidden
senado:leg10:exp:610/000113,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000113,403,4,2026-02-18T10:15:20+00:00,HTTPStatusError: HTTP 403 (playwright)
senado:leg10:exp:610/000114,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000114,403,4,2026-02-18T10:15:20+00:00,HTTPStatusError: HTTP 403 (playwright)
senado:leg10:exp:610/000115,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000115,403,4,2026-02-18T10:15:20+00:00,HTTPStatusError: HTTP 403 (playwright)
senado:leg10:exp:610/000116,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000116,403,4,2026-02-18T10:15:20+00:00,HTTPStatusError: HTTP 403 (playwright)
senado:leg10:exp:610/000117,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000117,403,4,2026-02-18T10:15:20+00:00,HTTPStatusError: HTTP 403 (playwright)
senado:leg10:exp:610/000118,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000118,403,4,2026-02-18T10:15:20+00:00,HTTPStatusError: HTTP 403 (playwright)
senado:leg10:exp:610/000119,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000119,403,4,2026-02-18T10:15:20+00:00,HTTPStatusError: HTTP 403 (playwright)
