initiative_id,doc_kind,doc_url,last_http_status,attempts,last_attempt_at,last_error
senado:leg14:exp:621/000036,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000036,403,1,2026-02-18T10:15:20+00:00,
senado:leg14:exp:621/000038,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000038,403,1,2026-02-18T10:15:20+00:00,
senado:leg14:exp:621/000042,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000042,403,1,2026-02-18T10:15:20+00:00,
senado:leg14:exp:621/000045,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=621&numEx=000045,403,1,2026-02-18T10:12:46+00:00,
senado:leg14:exp:621/000046,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=621&numEx=000046,403,1,2026-02-18T10:12:46+00:00,
senado:leg14:exp:622/000015,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000015,403,1,2026-02-18T10:12:46+00:00,
senado:leg14:exp:622/000026,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000026,403,1,2026-02-27T08:53:07+00:00,
senado:leg14:exp:622/000030,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000030,403,1,2026-02-27T08:53:07+00:00,
senado:leg14:exp:622/000034,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000034,403,1,2026-02-27T08:53:07+00:00,
senado:leg14:exp:622/000039,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000039,403,1,2026-02-27T08:53:07+00:00,
senado:leg14:exp:622/000044,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000044,403,1,2026-02-27T08:53:07+00:00,
senado:leg14:exp:622/000062,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000062,403,1,2026-02-27T08:53:07+00:00,
senado:leg14:exp:622/000064,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000064,403,1,2026-02-27T08:53:07+00:00,
