initiative_id,doc_kind,doc_url,last_http_status,attempts,last_attempt_at,last_error
senado:leg10:exp:610/000031,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000031.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000032,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000032.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000033,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000033.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000109,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000109.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000110,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000110.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000111,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000111.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000112,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000112.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000113,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000113.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000114,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000114.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000115,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000115.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000116,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000116.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000117,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000117.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000118,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000118.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000119,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000119.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000120,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000120.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000121,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000121.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000122,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000122.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000123,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000123.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000124,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000124.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000127,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000127.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000128,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000128.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000129,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000129.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000130,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000130.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000131,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000131.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000132,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000132.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000133,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000133.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000134,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000134.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000135,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000135.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000137,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000137.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000138,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000138.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000139,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000139.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000140,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000140.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000141,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000141.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000142,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000142.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000143,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000143.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000144,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000144.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000145,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000145.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000146,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000146.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000147,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000147.xml,500,6,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000056,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000056.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000057,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000057.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000058,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000058.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000059,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000059.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000060,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000060.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000061,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000061.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000062,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000062.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000063,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000063.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000064,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000064.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000065,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000065.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000066,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000066.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
senado:leg10:exp:610/000067,bocg,http://www.senado.es/legis10/expedientes/610/enmiendas/global_enmiendas_vetos_10_610000067.xml,500,5,2026-02-20T11:32:28+00:00,HTTPStatusError: HTTP 500 (playwright)
