row_id	source_id	mode	status	exit_code	started_at	finished_at	stdout_log	stderr_log	run_snapshot_csv	source_records_snapshot_csv	note
aemet_opendata_series__replay	aemet_opendata_series	replay	ok	0	2026-02-17T10:40:49Z	2026-02-17T10:40:50Z	docs/etl/sprints/AI-OPS-10/evidence/aemet/logs/aemet_opendata_series__replay.stdout.log	docs/etl/sprints/AI-OPS-10/evidence/aemet/logs/aemet_opendata_series__replay.stderr.log	docs/etl/sprints/AI-OPS-10/evidence/aemet/sql/aemet_opendata_series__replay_run_snapshot.csv	docs/etl/sprints/AI-OPS-10/evidence/aemet/sql/aemet_opendata_series__replay_source_records_snapshot.csv	
