fresh_rank,initiative_source_id,initiative_id,doc_kind,doc_url,source_record_pk,attempts,fetched_ok,last_http_status,last_attempt_at
39,senado_iniciativas,senado:leg14:exp:621/000057,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000057&legis=14,,4,,404,2026-02-28T23:05:16+00:00
40,senado_iniciativas,senado:leg14:exp:621/000058,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000058,,4,,404,2026-03-01T00:47:45+00:00
41,senado_iniciativas,senado:leg14:exp:621/000058,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000058&legis=14,,4,,404,2026-02-28T23:05:16+00:00
42,senado_iniciativas,senado:leg14:exp:621/000059,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000059,,4,,404,2026-03-01T00:47:45+00:00
43,senado_iniciativas,senado:leg14:exp:621/000059,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000059&legis=14,,4,,404,2026-02-28T23:05:16+00:00
44,senado_iniciativas,senado:leg14:exp:621/000060,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000060,,4,,404,2026-03-01T00:47:45+00:00
45,senado_iniciativas,senado:leg14:exp:621/000060,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000060&legis=14,,4,,404,2026-02-28T23:05:16+00:00
46,senado_iniciativas,senado:leg14:exp:621/000061,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000061,,4,,404,2026-03-01T00:47:45+00:00
47,senado_iniciativas,senado:leg14:exp:621/000061,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000061&legis=14,,4,,404,2026-02-28T23:05:16+00:00
48,senado_iniciativas,senado:leg14:exp:621/000062,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000062,,4,,404,2026-03-01T00:47:45+00:00
49,senado_iniciativas,senado:leg14:exp:621/000062,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000062&legis=14,,4,,404,2026-02-28T23:05:16+00:00
50,senado_iniciativas,senado:leg14:exp:621/000063,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000063,,4,,404,2026-03-01T00:47:45+00:00
51,senado_iniciativas,senado:leg14:exp:621/000063,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000063&legis=14,,4,,404,2026-02-28T23:05:16+00:00
52,senado_iniciativas,senado:leg14:exp:621/000064,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000064,,4,,404,2026-03-01T00:47:45+00:00
53,senado_iniciativas,senado:leg14:exp:621/000064,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000064&legis=14,,4,,404,2026-02-28T23:05:16+00:00
54,senado_iniciativas,senado:leg14:exp:621/000065,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000065,,4,,404,2026-03-01T00:47:45+00:00
55,senado_iniciativas,senado:leg14:exp:621/000065,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000065&legis=14,,4,,404,2026-02-28T23:05:16+00:00
56,senado_iniciativas,senado:leg14:exp:621/000066,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000066,,4,,404,2026-03-01T00:47:45+00:00
57,senado_iniciativas,senado:leg14:exp:621/000067,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000067,,4,,404,2026-03-01T00:47:45+00:00
58,senado_iniciativas,senado:leg14:exp:621/000067,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000067&legis=14,,4,,404,2026-02-28T23:05:16+00:00
59,senado_iniciativas,senado:leg14:exp:621/000068,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000068,,4,,404,2026-03-01T00:47:45+00:00
60,senado_iniciativas,senado:leg14:exp:621/000068,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000068&legis=14,,4,,404,2026-02-28T23:05:16+00:00
61,senado_iniciativas,senado:leg14:exp:621/000069,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000069,,4,,404,2026-03-01T00:47:45+00:00
62,senado_iniciativas,senado:leg14:exp:621/000069,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000069&legis=14,,4,,404,2026-02-28T23:05:16+00:00
63,senado_iniciativas,senado:leg14:exp:621/000070,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000070,,4,,404,2026-03-01T00:47:45+00:00
64,senado_iniciativas,senado:leg14:exp:621/000070,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000070&legis=14,,4,,404,2026-02-28T23:05:16+00:00
65,senado_iniciativas,senado:leg14:exp:621/000071,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000071,,4,,404,2026-03-01T00:47:45+00:00
66,senado_iniciativas,senado:leg14:exp:621/000071,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000071&legis=14,,4,,404,2026-02-28T23:05:16+00:00
67,senado_iniciativas,senado:leg14:exp:621/000072,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000072,,4,,404,2026-03-01T00:47:45+00:00
68,senado_iniciativas,senado:leg14:exp:621/000072,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000072&legis=14,,4,,404,2026-02-28T23:05:16+00:00
69,senado_iniciativas,senado:leg14:exp:621/000073,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000073,,4,,404,2026-03-01T00:47:45+00:00
70,senado_iniciativas,senado:leg14:exp:621/000073,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000073&legis=14,,4,,404,2026-02-28T23:05:16+00:00
71,senado_iniciativas,senado:leg14:exp:621/000074,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000074,,4,,404,2026-03-01T00:47:45+00:00
72,senado_iniciativas,senado:leg14:exp:621/000074,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000074&legis=14,,4,,404,2026-02-28T23:05:16+00:00
73,senado_iniciativas,senado:leg14:exp:621/000075,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000075,,4,,404,2026-03-01T00:47:45+00:00
74,senado_iniciativas,senado:leg14:exp:621/000075,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000075&legis=14,,4,,404,2026-02-28T23:05:16+00:00
75,senado_iniciativas,senado:leg14:exp:621/000076,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000076,,4,,404,2026-03-01T00:47:45+00:00
76,senado_iniciativas,senado:leg14:exp:621/000077,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000077,,4,,404,2026-03-01T00:47:45+00:00
77,senado_iniciativas,senado:leg14:exp:621/000077,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000077&legis=14,,4,,404,2026-02-28T23:05:16+00:00
78,senado_iniciativas,senado:leg14:exp:621/000079,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000079,,4,,404,2026-03-01T00:47:45+00:00
79,senado_iniciativas,senado:leg14:exp:621/000079,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000079&legis=14,,4,,404,2026-02-28T23:36:10+00:00
80,senado_iniciativas,senado:leg14:exp:621/000080,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000080,,4,,404,2026-03-01T00:47:45+00:00
81,senado_iniciativas,senado:leg14:exp:621/000080,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000080&legis=14,,4,,404,2026-02-28T23:36:10+00:00
82,senado_iniciativas,senado:leg14:exp:621/000081,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000081,,4,,404,2026-03-01T00:47:45+00:00
83,senado_iniciativas,senado:leg14:exp:621/000081,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000081&legis=14,,4,,404,2026-02-28T23:36:10+00:00
84,senado_iniciativas,senado:leg14:exp:621/000082,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000082,,4,,404,2026-03-01T00:47:45+00:00
85,senado_iniciativas,senado:leg14:exp:621/000082,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000082&legis=14,,4,,404,2026-02-28T23:36:10+00:00
86,senado_iniciativas,senado:leg14:exp:621/000083,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000083,,4,,404,2026-03-01T00:47:45+00:00
87,senado_iniciativas,senado:leg14:exp:621/000083,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000083&legis=14,,4,,404,2026-02-28T23:36:10+00:00
88,senado_iniciativas,senado:leg14:exp:621/000084,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000084,,4,,404,2026-03-01T00:47:45+00:00
89,senado_iniciativas,senado:leg14:exp:621/000084,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000084&legis=14,,4,,404,2026-02-28T23:36:10+00:00
90,senado_iniciativas,senado:leg14:exp:621/000085,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000085,,4,,404,2026-03-01T00:47:45+00:00
91,senado_iniciativas,senado:leg14:exp:621/000085,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000085&legis=14,,4,,404,2026-02-28T23:36:10+00:00
92,senado_iniciativas,senado:leg14:exp:621/000086,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000086,,4,,404,2026-03-01T00:47:45+00:00
93,senado_iniciativas,senado:leg14:exp:621/000086,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000086&legis=14,,4,,404,2026-02-28T23:36:10+00:00
94,senado_iniciativas,senado:leg14:exp:621/000087,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000087&legis=14,,4,,404,2026-02-28T23:36:10+00:00
95,senado_iniciativas,senado:leg14:exp:621/000088,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000088&legis=14,,4,,404,2026-02-28T23:36:10+00:00
96,senado_iniciativas,senado:leg14:exp:622/000003,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000003,,4,,404,2026-03-01T00:59:26+00:00
97,senado_iniciativas,senado:leg14:exp:622/000005,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000005,,4,,404,2026-03-01T00:59:26+00:00
98,senado_iniciativas,senado:leg14:exp:622/000006,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000006,,4,,404,2026-03-01T00:59:26+00:00
99,senado_iniciativas,senado:leg14:exp:622/000007,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000007,,4,,404,2026-03-01T00:59:26+00:00
100,senado_iniciativas,senado:leg14:exp:622/000011,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000011,,4,,404,2026-03-01T00:59:26+00:00
101,senado_iniciativas,senado:leg14:exp:622/000014,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000014,,4,,404,2026-03-01T00:59:26+00:00
102,senado_iniciativas,senado:leg14:exp:622/000020,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000020,,4,,404,2026-03-01T00:59:26+00:00
103,senado_iniciativas,senado:leg14:exp:622/000023,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000023,,4,,404,2026-03-01T00:59:26+00:00
104,senado_iniciativas,senado:leg14:exp:622/000059,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000059,,4,,404,2026-03-01T00:47:45+00:00
105,senado_iniciativas,senado:leg14:exp:622/000071,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000071,,4,,404,2026-03-01T00:47:45+00:00
106,senado_iniciativas,senado:leg14:exp:622/000074,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=622&numEx=000074,,4,,404,2026-03-01T00:47:45+00:00
107,senado_iniciativas,senado:leg14:exp:622/000085,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000085,,4,,404,2026-03-01T00:47:45+00:00
108,senado_iniciativas,senado:leg14:exp:624/000010,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000010,,4,,404,2026-02-28T22:24:39+00:00
109,senado_iniciativas,senado:leg14:exp:624/000011,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000011,,4,,404,2026-02-28T22:24:39+00:00
110,senado_iniciativas,senado:leg14:exp:624/000012,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000012,,4,,404,2026-03-01T00:59:26+00:00
111,senado_iniciativas,senado:leg14:exp:624/000012,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000012&legis=14,,4,,404,2026-02-28T23:36:10+00:00
112,senado_iniciativas,senado:leg14:exp:624/000013,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000013,,4,,404,2026-03-01T00:47:45+00:00
113,senado_iniciativas,senado:leg14:exp:624/000014,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000014,,4,,404,2026-03-01T00:47:45+00:00
114,senado_iniciativas,senado:leg14:exp:624/000014,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000014&legis=14,,4,,404,2026-02-28T23:36:10+00:00
115,senado_iniciativas,senado:leg14:exp:624/000015,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000015,,4,,404,2026-03-01T00:47:45+00:00
116,senado_iniciativas,senado:leg14:exp:624/000015,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000015&legis=14,,4,,404,2026-02-28T23:36:10+00:00
117,senado_iniciativas,senado:leg14:exp:624/000016,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000016,,4,,404,2026-03-01T00:47:45+00:00
118,senado_iniciativas,senado:leg14:exp:624/000016,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000016&legis=14,,4,,404,2026-02-28T23:36:10+00:00
119,senado_iniciativas,senado:leg14:exp:624/000017,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000017,,4,,404,2026-03-01T00:47:45+00:00
120,senado_iniciativas,senado:leg14:exp:624/000017,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000017&legis=14,,4,,404,2026-02-28T23:36:10+00:00
121,senado_iniciativas,senado:leg14:exp:624/000018,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000018,,4,,404,2026-03-01T00:47:45+00:00
122,senado_iniciativas,senado:leg14:exp:624/000018,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000018&legis=14,,4,,404,2026-02-28T23:36:10+00:00
123,senado_iniciativas,senado:leg14:exp:624/000019,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000019,,4,,404,2026-03-01T00:47:45+00:00
124,senado_iniciativas,senado:leg14:exp:624/000019,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000019&legis=14,,4,,404,2026-02-28T23:36:10+00:00
125,senado_iniciativas,senado:leg14:exp:625/000001,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=625&numEx=000001,,4,,404,2026-03-01T00:47:45+00:00
126,senado_iniciativas,senado:leg14:exp:625/000001,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=625&id2=000001&legis=14,,4,,404,2026-02-28T23:36:10+00:00
127,senado_iniciativas,senado:leg10:exp:605/000002,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=605&id2=000002&legis=10,,3,,404,2026-02-28T22:52:51+00:00
128,senado_iniciativas,senado:leg10:exp:610/000001,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000001&legis=10,,3,,404,2026-02-28T22:52:51+00:00
129,senado_iniciativas,senado:leg10:exp:610/000034,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000034&legis=10,,3,,404,2026-02-28T22:52:51+00:00
130,senado_iniciativas,senado:leg10:exp:610/000035,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000035&legis=10,,3,,404,2026-02-28T22:52:51+00:00
131,senado_iniciativas,senado:leg10:exp:610/000036,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000036&legis=10,,3,,404,2026-02-28T22:52:51+00:00
132,senado_iniciativas,senado:leg10:exp:610/000037,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000037&legis=10,,3,,404,2026-02-28T22:52:51+00:00
133,senado_iniciativas,senado:leg10:exp:610/000038,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000038&legis=10,,3,,404,2026-02-28T22:52:51+00:00
134,senado_iniciativas,senado:leg10:exp:610/000039,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000039&legis=10,,3,,404,2026-02-28T22:52:51+00:00
135,senado_iniciativas,senado:leg10:exp:610/000040,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000040&legis=10,,3,,404,2026-02-28T22:52:51+00:00
