fresh_rank,initiative_source_id,initiative_id,doc_kind,doc_url,source_record_pk,attempts,fetched_ok,last_http_status,last_attempt_at
1,senado_iniciativas,senado:leg12:exp:624/000008,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000008&legis=12,,3,,404,2026-03-01T01:48:12+00:00
2,senado_iniciativas,senado:leg12:exp:624/000009,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=624&numEx=000009,,3,,404,2026-03-01T01:48:12+00:00
3,senado_iniciativas,senado:leg12:exp:624/000011,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=624&numEx=000011,,3,,404,2026-03-01T01:48:12+00:00
4,senado_iniciativas,senado:leg12:exp:624/000011,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000011&legis=12,,3,,404,2026-03-01T01:48:12+00:00
5,senado_iniciativas,senado:leg12:exp:624/000013,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000013&legis=12,,3,,404,2026-03-01T01:48:12+00:00
6,senado_iniciativas,senado:leg12:exp:625/000001,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=625&id2=000001&legis=12,,3,,404,2026-03-01T01:48:12+00:00
7,senado_iniciativas,senado:leg12:exp:625/000002,bocg,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=3&tipoEx=625&numEx=000002,,3,,404,2026-03-01T01:48:12+00:00
8,senado_iniciativas,senado:leg12:exp:625/000002,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=625&id2=000002&legis=12,,3,,404,2026-03-01T01:48:12+00:00
9,senado_iniciativas,senado:leg12:exp:625/000003,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=625&id2=000003&legis=12,,3,,404,2026-03-01T01:48:12+00:00
10,senado_iniciativas,senado:leg12:exp:626/000001,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=626&id2=000001&legis=12,,3,,404,2026-03-01T01:48:12+00:00
11,senado_iniciativas,senado:leg12:exp:626/000008,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=626&id2=000008&legis=12,,3,,404,2026-03-01T01:48:12+00:00
12,senado_iniciativas,senado:leg12:exp:626/000009,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=626&id2=000009&legis=12,,3,,404,2026-03-01T01:48:12+00:00
13,senado_iniciativas,senado:leg14:exp:605/000001,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=605&id2=000001&legis=14,,3,,404,2026-03-01T01:48:12+00:00
14,senado_iniciativas,senado:leg14:exp:605/000002,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=605&id2=000002&legis=14,,3,,404,2026-03-01T01:48:12+00:00
15,senado_iniciativas,senado:leg14:exp:605/000003,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=605&id2=000003&legis=14,,3,,404,2026-03-01T01:48:12+00:00
16,senado_iniciativas,senado:leg14:exp:610/000042,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=610&numEx=000042,,3,,404,2026-03-01T01:48:12+00:00
17,senado_iniciativas,senado:leg14:exp:610/000044,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=610&numEx=000044,,3,,404,2026-03-01T01:48:12+00:00
18,senado_iniciativas,senado:leg14:exp:610/000046,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=610&numEx=000046,,3,,404,2026-03-01T01:48:12+00:00
19,senado_iniciativas,senado:leg14:exp:610/000051,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=610&numEx=000051,,3,,404,2026-03-01T01:48:12+00:00
20,senado_iniciativas,senado:leg14:exp:610/000085,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000085,,3,,404,2026-03-01T01:48:12+00:00
21,senado_iniciativas,senado:leg14:exp:610/000086,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000086,,3,,404,2026-03-01T01:48:12+00:00
22,senado_iniciativas,senado:leg14:exp:610/000087,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000087,,3,,404,2026-03-01T01:48:12+00:00
23,senado_iniciativas,senado:leg14:exp:610/000088,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000088,,3,,404,2026-03-01T01:48:12+00:00
24,senado_iniciativas,senado:leg14:exp:610/000089,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000089,,3,,404,2026-03-01T01:48:12+00:00
25,senado_iniciativas,senado:leg14:exp:610/000090,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000090,,3,,404,2026-03-01T01:48:12+00:00
26,senado_iniciativas,senado:leg14:exp:610/000091,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000091,,3,,404,2026-03-01T01:48:12+00:00
27,senado_iniciativas,senado:leg14:exp:621/000002,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000002&legis=14,,3,,404,2026-03-01T01:48:12+00:00
28,senado_iniciativas,senado:leg14:exp:621/000007,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000007&legis=14,,3,,404,2026-03-01T01:48:12+00:00
29,senado_iniciativas,senado:leg14:exp:621/000008,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000008&legis=14,,3,,404,2026-03-01T01:48:12+00:00
30,senado_iniciativas,senado:leg14:exp:621/000010,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000010&legis=14,,3,,404,2026-03-01T01:48:12+00:00
31,senado_iniciativas,senado:leg14:exp:621/000011,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000011,,3,,404,2026-03-01T01:48:12+00:00
32,senado_iniciativas,senado:leg14:exp:621/000013,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000013,,3,,404,2026-03-01T01:48:12+00:00
33,senado_iniciativas,senado:leg14:exp:621/000017,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000017&legis=14,,3,,404,2026-03-01T01:48:12+00:00
34,senado_iniciativas,senado:leg14:exp:621/000018,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000018&legis=14,,3,,404,2026-03-01T01:48:12+00:00
35,senado_iniciativas,senado:leg14:exp:621/000019,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000019,,3,,404,2026-03-01T01:48:12+00:00
36,senado_iniciativas,senado:leg14:exp:621/000020,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000020&legis=14,,3,,404,2026-03-01T01:48:12+00:00
37,senado_iniciativas,senado:leg14:exp:621/000021,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000021,,3,,404,2026-03-01T01:48:12+00:00
38,senado_iniciativas,senado:leg14:exp:621/000022,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000022,,3,,404,2026-03-01T01:48:12+00:00
39,senado_iniciativas,senado:leg14:exp:621/000023,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000023,,3,,404,2026-03-01T01:48:12+00:00
40,senado_iniciativas,senado:leg14:exp:621/000024,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000024&legis=14,,3,,404,2026-03-01T01:48:12+00:00
41,senado_iniciativas,senado:leg14:exp:621/000025,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000025&legis=14,,3,,404,2026-03-01T01:48:12+00:00
42,senado_iniciativas,senado:leg14:exp:621/000027,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000027&legis=14,,3,,404,2026-03-01T01:48:12+00:00
