fresh_rank,initiative_source_id,initiative_id,doc_kind,doc_url,source_record_pk,attempts,fetched_ok,last_http_status,last_attempt_at
16,senado_iniciativas,senado:leg15:exp:626/000002,bocg,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=3&tipoEx=626&numEx=000002,,7,,404,2026-03-01T01:26:14+00:00
17,senado_iniciativas,senado:leg15:exp:626/000004,bocg,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=3&tipoEx=626&numEx=000004,,7,,404,2026-03-01T01:26:14+00:00
18,senado_iniciativas,senado:leg15:exp:626/000006,bocg,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=3&tipoEx=626&numEx=000006,,7,,404,2026-03-01T01:26:14+00:00
19,senado_iniciativas,senado:leg12:exp:610/000003,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=610&numEx=000003,,6,,404,2026-03-01T01:26:14+00:00
20,senado_iniciativas,senado:leg12:exp:622/000004,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=622&numEx=000004,,6,,404,2026-03-01T01:26:14+00:00
21,senado_iniciativas,senado:leg12:exp:622/000006,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=622&numEx=000006,,6,,404,2026-03-01T01:26:14+00:00
22,senado_iniciativas,senado:leg12:exp:626/000005,ds,https://www.senado.es/web/ficopendataservlet?legis=12&tipoFich=12&tipoEx=626&numEx=000005,,6,,404,2026-03-01T01:26:14+00:00
23,senado_iniciativas,senado:leg14:exp:610/000115,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000115,,6,,404,2026-03-01T01:26:14+00:00
24,senado_iniciativas,senado:leg14:exp:610/000116,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000116,,6,,404,2026-03-01T01:26:14+00:00
25,senado_iniciativas,senado:leg14:exp:610/000117,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000117,,6,,404,2026-03-01T01:26:14+00:00
26,senado_iniciativas,senado:leg14:exp:610/000118,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=610&numEx=000118,,6,,404,2026-03-01T01:26:14+00:00
27,senado_iniciativas,senado:leg14:exp:626/000008,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=626&id2=000008&legis=14,,6,,404,2026-03-01T01:26:14+00:00
28,senado_iniciativas,senado:leg15:exp:622/000006,ds,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=622&numEx=000006,,6,,404,2026-03-01T01:26:14+00:00
29,senado_iniciativas,senado:leg15:exp:622/000010,ds,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=622&numEx=000010,,6,,404,2026-03-01T01:26:14+00:00
30,senado_iniciativas,senado:leg15:exp:622/000013,ds,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=622&numEx=000013,,6,,404,2026-03-01T01:26:14+00:00
31,senado_iniciativas,senado:leg15:exp:622/000015,ds,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=622&numEx=000015,,6,,404,2026-03-01T01:26:14+00:00
32,senado_iniciativas,senado:leg15:exp:622/000019,ds,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=622&numEx=000019,,6,,404,2026-03-01T01:26:14+00:00
33,senado_iniciativas,senado:leg15:exp:622/000020,ds,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=622&numEx=000020,,6,,404,2026-03-01T01:26:14+00:00
34,senado_iniciativas,senado:leg15:exp:622/000024,ds,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=622&numEx=000024,,6,,404,2026-03-01T01:26:14+00:00
35,senado_iniciativas,senado:leg15:exp:626/000002,ds,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=626&numEx=000002,,6,,404,2026-03-01T01:26:14+00:00
36,senado_iniciativas,senado:leg15:exp:626/000004,ds,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=626&numEx=000004,,6,,404,2026-03-01T01:26:14+00:00
37,senado_iniciativas,senado:leg15:exp:626/000006,ds,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=626&numEx=000006,,6,,404,2026-03-01T01:26:14+00:00
38,senado_iniciativas,senado:leg10:exp:610/000002,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000002,,5,,404,2026-03-01T01:26:14+00:00
39,senado_iniciativas,senado:leg10:exp:610/000003,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000003,,5,,404,2026-03-01T01:26:14+00:00
40,senado_iniciativas,senado:leg10:exp:610/000004,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000004,,5,,404,2026-03-01T01:26:14+00:00
41,senado_iniciativas,senado:leg10:exp:610/000005,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000005,,5,,404,2026-03-01T01:26:14+00:00
42,senado_iniciativas,senado:leg10:exp:610/000006,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000006,,5,,404,2026-03-01T01:26:14+00:00
43,senado_iniciativas,senado:leg10:exp:610/000007,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000007,,5,,404,2026-03-01T01:26:14+00:00
44,senado_iniciativas,senado:leg10:exp:610/000008,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000008,,5,,404,2026-03-01T01:26:14+00:00
45,senado_iniciativas,senado:leg10:exp:610/000009,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000009,,5,,404,2026-03-01T01:26:14+00:00
46,senado_iniciativas,senado:leg10:exp:610/000010,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000010,,5,,404,2026-03-01T01:26:14+00:00
47,senado_iniciativas,senado:leg10:exp:610/000011,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000011,,5,,404,2026-03-01T01:26:14+00:00
48,senado_iniciativas,senado:leg10:exp:610/000012,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000012,,5,,404,2026-03-01T01:26:14+00:00
49,senado_iniciativas,senado:leg10:exp:610/000013,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000013,,5,,404,2026-03-01T01:26:14+00:00
50,senado_iniciativas,senado:leg10:exp:610/000014,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000014,,5,,404,2026-03-01T01:26:14+00:00
51,senado_iniciativas,senado:leg10:exp:610/000015,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000015,,5,,404,2026-03-01T01:26:14+00:00
52,senado_iniciativas,senado:leg10:exp:610/000016,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000016,,5,,404,2026-03-01T01:26:14+00:00
53,senado_iniciativas,senado:leg10:exp:610/000017,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000017,,5,,404,2026-03-01T01:26:14+00:00
54,senado_iniciativas,senado:leg10:exp:610/000018,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000018,,5,,404,2026-03-01T01:26:14+00:00
55,senado_iniciativas,senado:leg10:exp:610/000019,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000019,,5,,404,2026-03-01T01:26:14+00:00
56,senado_iniciativas,senado:leg10:exp:610/000020,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000020,,5,,404,2026-03-01T01:26:14+00:00
57,senado_iniciativas,senado:leg10:exp:610/000021,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000021,,5,,404,2026-03-01T01:26:14+00:00
58,senado_iniciativas,senado:leg10:exp:610/000022,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000022,,5,,404,2026-03-01T01:26:14+00:00
59,senado_iniciativas,senado:leg10:exp:610/000023,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000023,,5,,404,2026-03-01T01:26:14+00:00
60,senado_iniciativas,senado:leg10:exp:610/000024,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000024,,5,,404,2026-03-01T01:26:14+00:00
61,senado_iniciativas,senado:leg10:exp:610/000025,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000025,,5,,404,2026-03-01T01:26:14+00:00
62,senado_iniciativas,senado:leg10:exp:610/000026,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000026,,5,,404,2026-03-01T01:26:14+00:00
63,senado_iniciativas,senado:leg10:exp:610/000027,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000027,,5,,404,2026-03-01T01:26:14+00:00
64,senado_iniciativas,senado:leg10:exp:610/000028,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000028,,5,,404,2026-03-01T01:26:14+00:00
65,senado_iniciativas,senado:leg10:exp:610/000029,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000029,,5,,404,2026-03-01T01:26:14+00:00
66,senado_iniciativas,senado:leg10:exp:610/000030,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000030,,5,,404,2026-03-01T01:26:14+00:00
67,senado_iniciativas,senado:leg10:exp:610/000031,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000031,,5,,404,2026-03-01T01:26:14+00:00
68,senado_iniciativas,senado:leg10:exp:610/000032,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000032,,5,,404,2026-03-01T01:26:14+00:00
69,senado_iniciativas,senado:leg10:exp:610/000033,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000033,,5,,404,2026-03-01T01:26:14+00:00
70,senado_iniciativas,senado:leg10:exp:610/000081,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000081,,5,,404,2026-03-01T01:26:14+00:00
71,senado_iniciativas,senado:leg10:exp:610/000082,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000082,,5,,404,2026-03-01T01:26:14+00:00
72,senado_iniciativas,senado:leg10:exp:610/000083,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000083,,5,,404,2026-03-01T01:26:14+00:00
73,senado_iniciativas,senado:leg10:exp:610/000084,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000084,,5,,404,2026-03-01T01:26:14+00:00
74,senado_iniciativas,senado:leg10:exp:610/000085,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000085,,5,,404,2026-03-01T01:26:14+00:00
75,senado_iniciativas,senado:leg10:exp:610/000086,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000086,,5,,404,2026-03-01T01:26:14+00:00
76,senado_iniciativas,senado:leg10:exp:610/000096,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000096,,5,,404,2026-03-01T01:26:14+00:00
77,senado_iniciativas,senado:leg10:exp:610/000097,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000097,,5,,404,2026-03-01T01:26:14+00:00
78,senado_iniciativas,senado:leg10:exp:610/000099,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000099,,5,,404,2026-03-01T01:31:47+00:00
79,senado_iniciativas,senado:leg10:exp:610/000100,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000100,,5,,404,2026-03-01T01:31:47+00:00
80,senado_iniciativas,senado:leg10:exp:610/000101,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000101,,5,,404,2026-03-01T01:31:47+00:00
