fresh_rank,initiative_source_id,initiative_id,doc_kind,doc_url,source_record_pk,attempts,fetched_ok,last_http_status,last_attempt_at
1,senado_iniciativas,senado:leg10:exp:610/000057,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000057,,3,,404,2026-03-01T01:48:12+00:00
2,senado_iniciativas,senado:leg10:exp:610/000058,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000058,,3,,404,2026-03-01T01:48:12+00:00
3,senado_iniciativas,senado:leg10:exp:610/000059,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000059,,3,,404,2026-03-01T01:48:12+00:00
4,senado_iniciativas,senado:leg10:exp:610/000060,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000060,,3,,404,2026-03-01T01:48:12+00:00
5,senado_iniciativas,senado:leg10:exp:610/000061,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000061,,3,,404,2026-03-01T01:48:12+00:00
6,senado_iniciativas,senado:leg10:exp:610/000062,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000062,,3,,404,2026-03-01T01:48:12+00:00
7,senado_iniciativas,senado:leg10:exp:610/000063,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000063,,3,,404,2026-03-01T01:48:12+00:00
8,senado_iniciativas,senado:leg10:exp:610/000064,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000064,,3,,404,2026-03-01T01:48:12+00:00
9,senado_iniciativas,senado:leg10:exp:610/000065,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000065,,3,,404,2026-03-01T01:48:12+00:00
10,senado_iniciativas,senado:leg10:exp:610/000066,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000066,,3,,404,2026-03-01T01:48:12+00:00
11,senado_iniciativas,senado:leg10:exp:610/000067,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000067,,3,,404,2026-03-01T01:48:12+00:00
12,senado_iniciativas,senado:leg10:exp:610/000068,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000068,,3,,404,2026-03-01T01:48:12+00:00
13,senado_iniciativas,senado:leg10:exp:610/000069,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000069,,3,,404,2026-03-01T01:48:12+00:00
14,senado_iniciativas,senado:leg10:exp:610/000070,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000070,,3,,404,2026-03-01T01:48:12+00:00
15,senado_iniciativas,senado:leg10:exp:610/000071,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000071,,3,,404,2026-03-01T01:48:12+00:00
16,senado_iniciativas,senado:leg10:exp:610/000109,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000109,,3,,404,2026-03-01T01:48:12+00:00
17,senado_iniciativas,senado:leg10:exp:610/000110,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000110,,3,,404,2026-03-01T01:48:12+00:00
18,senado_iniciativas,senado:leg10:exp:610/000111,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000111,,3,,404,2026-03-01T01:48:12+00:00
19,senado_iniciativas,senado:leg10:exp:610/000112,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000112,,3,,404,2026-03-01T01:48:12+00:00
20,senado_iniciativas,senado:leg10:exp:610/000125,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000125&legis=10,,3,,404,2026-03-01T01:48:12+00:00
21,senado_iniciativas,senado:leg10:exp:610/000136,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000136&legis=10,,3,,404,2026-03-01T01:48:12+00:00
22,senado_iniciativas,senado:leg10:exp:610/000148,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000148&legis=10,,3,,404,2026-03-01T01:48:12+00:00
23,senado_iniciativas,senado:leg10:exp:610/000149,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000149&legis=10,,3,,404,2026-03-01T01:48:12+00:00
24,senado_iniciativas,senado:leg10:exp:610/000150,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000150&legis=10,,3,,404,2026-03-01T01:48:12+00:00
25,senado_iniciativas,senado:leg10:exp:610/000151,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000151&legis=10,,3,,404,2026-03-01T01:48:12+00:00
26,senado_iniciativas,senado:leg10:exp:610/000152,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000152&legis=10,,3,,404,2026-03-01T01:48:12+00:00
27,senado_iniciativas,senado:leg10:exp:610/000153,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000153&legis=10,,3,,404,2026-03-01T01:48:12+00:00
28,senado_iniciativas,senado:leg10:exp:610/000154,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000154&legis=10,,3,,404,2026-03-01T01:48:12+00:00
29,senado_iniciativas,senado:leg10:exp:610/000155,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000155&legis=10,,3,,404,2026-03-01T01:48:12+00:00
30,senado_iniciativas,senado:leg10:exp:610/000156,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000156&legis=10,,3,,404,2026-03-01T01:48:12+00:00
31,senado_iniciativas,senado:leg10:exp:610/000157,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000157&legis=10,,3,,404,2026-03-01T01:48:12+00:00
32,senado_iniciativas,senado:leg10:exp:610/000158,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000158&legis=10,,3,,404,2026-03-01T01:48:12+00:00
33,senado_iniciativas,senado:leg10:exp:610/000159,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000159&legis=10,,3,,404,2026-03-01T01:48:12+00:00
34,senado_iniciativas,senado:leg10:exp:610/000160,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000160&legis=10,,3,,404,2026-03-01T01:48:12+00:00
35,senado_iniciativas,senado:leg10:exp:610/000161,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000161&legis=10,,3,,404,2026-03-01T01:48:12+00:00
36,senado_iniciativas,senado:leg10:exp:610/000162,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000162&legis=10,,3,,404,2026-03-01T01:48:12+00:00
37,senado_iniciativas,senado:leg10:exp:610/000163,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000163&legis=10,,3,,404,2026-03-01T01:48:12+00:00
