link_key,fragment_id,norm_id,boe_id_context,delegated_institution_label,designated_role_title,query,query_variant,search_url,candidate_rank,candidate_score,candidate_boe_id,candidate_doc_url,candidate_publication_date,candidate_department,candidate_title,candidate_person_hint,match_institution,match_role
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,"nombramiento ""Agencia Estatal de Administración Tributaria""",7,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",19,40,BOE-A-2008-9782,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-9782,06/06/2008,Ministerio de Economía y Hacienda,"Resolución de 4 de junio de 2008, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Delegado Especial de la Agencia Estatal de Administración Tributaria de Galicia de don Luis Antonio Pazos Franco.",Luis Antonio Pazos Franco,1,1
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,"nombramiento ""Agencia Estatal de Administración Tributaria""",7,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",22,40,BOE-A-2007-21930,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-21930,20/12/2007,Ministerio de Economía y Hacienda,"Resolución de 12 de diciembre de 2007, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Delegada Especial de la Agencia en Aragón de doña Nuria Pozuelo Antoni.",Nuria Pozuelo Antoni,1,1
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,"nombramiento ""Agencia Estatal de Administración Tributaria""",7,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",16,20,BOE-A-2024-12397,https://www.boe.es/buscar/doc.php?id=BOE-A-2024-12397,19/06/2024,Ministerio de Hacienda,"Resolución de 12 de junio de 2024, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se renueva el nombramiento de vocales de la Comisión Consultiva de Ética.",,1,0
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,"nombramiento ""Agencia Estatal de Administración Tributaria""",7,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",17,20,BOE-A-2010-5072,https://www.boe.es/buscar/doc.php?id=BOE-A-2010-5072,27/03/2010,Ministerio de Economía y Hacienda,"Resolución de 17 de marzo de 2010, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se delega el ejercicio de las competencias para el nombramiento y cese de los representantes de la Agencia Estatal de Administración Tributaria en las Comisiones o grupos de trabajo del Consejo Superior para la Dirección y Coordinación de la Gestión Tributaria, así como para el nombramiento y cese de los representantes y sus sustitutos de la Agencia en los Consejos Territoriales para la Dirección y Coordinación de la Gestión Tributaria.",,1,0
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,"nombramiento ""Agencia Estatal de Administración Tributaria""",7,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",18,20,BOE-A-2008-9974,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-9974,11/06/2008,Ministerio de Economía y Hacienda,"Resolución de 10 de junio de 2008, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Director del Servicio de Auditoría Interna de la Agencia Estatal de Administración Tributaria, de don Tomás Merola Macanás.",Tomás Merola Macanás,1,0
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,"nombramiento ""Agencia Estatal de Administración Tributaria""",7,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",20,20,BOE-A-2008-8196,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-8196,09/05/2008,Ministerio de Economía y Hacienda,"Resolución de 29 de abril de 2008, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Secretario Técnico Permanente de la Comisión Mixta de Coordinación de la Gestión Tributaria y Director Adjunto del Departamento de Organización, Planificación y Relaciones Institucionales de don Gaspar Caballo Mingo.",Gaspar Caballo Mingo,1,0
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,"nombramiento ""Agencia Estatal de Administración Tributaria""",7,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",21,20,BOE-A-2008-1343,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-1343,25/01/2008,Ministerio de Economía y Hacienda,"Resolución de 22 de enero de 2008, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Luciano Alfonso Losada Suárez como Delegado de la Agencia Estatal de Administración Tributaria en Tarragona.",Luciano Alfonso Losada Suárez,1,0
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,"nombramiento ""Agencia Estatal de Administración Tributaria""",7,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",23,20,BOE-A-2007-21931,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-21931,20/12/2007,Ministerio de Economía y Hacienda,"Resolución de 12 de diciembre de 2007, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Delegado de la Agencia en Ávila de don Juan José Fernández Sánchez.",Juan José Fernández Sánchez,1,0
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,"nombramiento ""Agencia Estatal de Administración Tributaria""",7,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",24,20,BOE-A-2007-21932,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-21932,20/12/2007,Ministerio de Economía y Hacienda,"Resolución de 12 de diciembre de 2007, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Subdirector General de Información y Asistencia Tributaria en el Departamento de Gestión y Tributaria de don Francisco Luis Via Ozalla.",Francisco Luis Via Ozalla,1,0
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,"nombramiento ""Agencia Estatal de Administración Tributaria""",7,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",25,20,BOE-A-2007-17354,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-17354,04/10/2007,Ministerio de Economía y Hacienda,"Resolución de 26 de septiembre de 2007, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Domingo Javier Molina Moscoso como Subdirector General de Aplicaciones en el Departamento de Informática Tributaria.",Domingo Javier Molina Moscoso,1,0
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,nombramiento Director General de Agencia Estatal de Administración Tributaria,4,https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20Director%20General%20de%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc,1,49,BOE-A-2004-7862,https://www.boe.es/buscar/doc.php?id=BOE-A-2004-7862,29/04/2004,Ministerio de Economía y Hacienda,"Corrección de erratas de la Resolución de 23 de abril de 2004, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña Marta Guelbenzu Robles como Directora del Gabinete del Director General de la Agencia Estatal de Administración Tributaria.",Marta Guelbenzu Robles,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,nombramiento Director General de Agencia Estatal de Administración Tributaria,4,https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20Director%20General%20de%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc,2,48,BOE-A-2004-7797,https://www.boe.es/buscar/doc.php?id=BOE-A-2004-7797,28/04/2004,Ministerio de Economía y Hacienda,"Resolución de 23 de abril de 2004, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña Marta Guelbenzu Robles como Directora del Gabinete del Director General de la Agencia Estatal de Administración Tributaria.",Marta Guelbenzu Robles,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,nombramiento Director General de Agencia Estatal de Administración Tributaria,4,https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20Director%20General%20de%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc,3,47,BOE-A-2001-17172,https://www.boe.es/buscar/doc.php?id=BOE-A-2001-17172,11/09/2001,Ministerio de Hacienda,"Resolución de 6 de septiembre de 2001, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Manuel de Vicente-Tutor Rodríguez como Jefe del Gabinete Técnico del Director general de la Agencia Estatal de Administración Tributaria.",Manuel de Vicente-Tutor Rodríguez,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,nombramiento Director General de Agencia Estatal de Administración Tributaria,4,https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20Director%20General%20de%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc,4,46,BOE-A-1998-28124,https://www.boe.es/buscar/doc.php?id=BOE-A-1998-28124,05/12/1998,Ministerio de Economía y Hacienda,"Resolución de 2 de diciembre de 1998, de la Presidencia de la Agencia Estatal de la Administración Tributaria, por la que se dispone el nombramiento de doña Ángeles Fernández Pérez como Jefe del Gabinete Técnico del Director general de la Agencia Estatal de Administración Tributaria.",Ángeles Fernández Pérez,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,nombramiento Director General de Agencia Estatal de Administración Tributaria,4,https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20Director%20General%20de%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc,5,45,BOE-A-1993-22987,https://www.boe.es/buscar/doc.php?id=BOE-A-1993-22987,14/09/1993,Ministerio de Economía y Hacienda,"Resolución de 13 de septiembre de 1993, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña María Isabel Martínez Gil como Jefa del Gabinete Técnico del Director general de la Agencia.",María Isabel Martínez Gil,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,"nombramiento ""Direccion General de la Agencia Estatal de Administración Tributaria""",11,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Direccion%20General%20de%20la%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",6,44,BOE-A-2000-15274,https://www.boe.es/buscar/doc.php?id=BOE-A-2000-15274,11/08/2000,Ministerio de Hacienda,"Resolución de 2 de agosto de 2000, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Vicente Peirats Cuesta como Vocal Asesor del Gabinete Técnico de la Dirección General de la Agencia Estatal de Administración Tributaria.",Vicente Peirats Cuesta,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,"nombramiento ""Direccion General de la Agencia Estatal de Administración Tributaria""",11,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Direccion%20General%20de%20la%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",7,43,BOE-A-1997-17316,https://www.boe.es/buscar/doc.php?id=BOE-A-1997-17316,31/07/1997,Ministerio de Economía y Hacienda,"Resolución de 24 de julio de 1997, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Emilio Pujalte Méndez-Leite como Vocal asesor en el Gabinete Técnico de la Dirección General de la Agencia Estatal de Administración Tributaria.",Emilio Pujalte Méndez-Leite,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,"nombramiento ""Direccion General de la Agencia Estatal de Administración Tributaria""",11,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Direccion%20General%20de%20la%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",8,42,BOE-A-1997-89,https://www.boe.es/buscar/doc.php?id=BOE-A-1997-89,03/01/1997,Ministerio de Economía y Hacienda,"Resolución de 30 de diciembre de 1996, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento a don José Ignacio Ruiz Toledano como Vocal asesor en el Gabinete de la Dirección General de la Agencia Estatal de Administración Tributaria.",,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,"nombramiento ""Direccion General de la Agencia Estatal de Administración Tributaria""",11,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Direccion%20General%20de%20la%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",9,41,BOE-A-1996-22470,https://www.boe.es/buscar/doc.php?id=BOE-A-1996-22470,12/10/1996,Ministerio de Economía y Hacienda,"Resolución de 26 de septiembre de 1996, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña Nieves Peral Pacheco, como Vocal Asesor en el Gabinete de la Dirección General de la Agencia Estatal de Administración Tributaria.",Nieves Peral Pacheco,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,"nombramiento ""Direccion General de la Agencia Estatal de Administración Tributaria""",11,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Direccion%20General%20de%20la%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",10,40,BOE-A-1996-15179,https://www.boe.es/buscar/doc.php?id=BOE-A-1996-15179,03/07/1996,Ministerio de Economía y Hacienda,"Resolución de 28 de junio de 1996, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña Asunción Pérez Román como Vocal Asesor en el Gabinete de la Dirección General de la Agencia Estatal de Administración Tributaria.",Asunción Pérez Román,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,nombramiento Direccion General de la Agencia Estatal de Administración Tributaria,12,https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20Direccion%20General%20de%20la%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc,11,40,BOE-A-2001-4311,https://www.boe.es/buscar/doc.php?id=BOE-A-2001-4311,03/03/2001,Ministerio de Hacienda,"Resolución de 31 de enero de 2001, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña María José Bárbara Silvar Formoso como Vocal Asesor en el Gabinete Técnico de la Dirección General de la Agencia.",María José Bárbara Silvar Formoso,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,nombramiento Direccion General de la Agencia Estatal de Administración Tributaria,12,https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20Direccion%20General%20de%20la%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc,12,40,BOE-A-2001-4312,https://www.boe.es/buscar/doc.php?id=BOE-A-2001-4312,03/03/2001,Ministerio de Hacienda,"Resolución de 15 de febrero de 2001, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Juan Francisco Redondo Sánchez como Vocal Asesor en el Gabinete Técnico de la Dirección General de la Agencia.",Juan Francisco Redondo Sánchez,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,nombramiento Direccion General de la Agencia Estatal de Administración Tributaria,12,https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20Direccion%20General%20de%20la%20Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc,13,40,BOE-A-1995-3177,https://www.boe.es/buscar/doc.php?id=BOE-A-1995-3177,07/02/1995,Ministerio de Economía y Hacienda,"Resolución de 31 de enero de 1995, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Ubaldo González de Frutos, como Vocal asesor en el Gabinete Técnico de la Dirección General de la Agencia.",Ubaldo González de Frutos,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,"nombramiento ""Agencia Estatal de Administración Tributaria""",13,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",22,40,BOE-A-2007-21932,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-21932,20/12/2007,Ministerio de Economía y Hacienda,"Resolución de 12 de diciembre de 2007, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Subdirector General de Información y Asistencia Tributaria en el Departamento de Gestión y Tributaria de don Francisco Luis Via Ozalla.",Francisco Luis Via Ozalla,1,1
delegated_enforcement_v1|es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias|Ministerio de Hacienda|AEAT|Agencia Estatal de Administracion Tributaria|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23514,es:boe-a-2003-23514:fragment:articulo:bloque-de-infracciones-tributarias,es:boe-a-2003-23514,BOE-A-2003-23514,AEAT,Direccion General de la AEAT,"nombramiento ""Agencia Estatal de Administración Tributaria""",13,"https://www.boe.es/buscar/boe.php?campo[1]=TITULOS&dato[1]=nombramiento%20""Agencia%20Estatal%20de%20Administraci%C3%B3n%20Tributaria""&accion=Buscar&sort_field[0]=FPU&sort_order[0]=desc",23,40,BOE-A-2007-17354,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-17354,04/10/2007,Ministerio de Economía y Hacienda,"Resolución de 26 de septiembre de 2007, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Domingo Javier Molina Moscoso como Subdirector General de Aplicaciones en el Departamento de Informática Tributaria.",Domingo Javier Molina Moscoso,1,1
