row_id	source_id	mode	status	exit_code	started_at	finished_at	stdout_log	stderr_log	run_snapshot_csv	source_records_snapshot_csv	note
bdns_api_subvenciones__replay	bdns_api_subvenciones	replay	ok	0	2026-02-17T10:35:09Z	2026-02-17T10:35:17Z	docs/etl/sprints/AI-OPS-10/evidence/bdns-replay/logs/bdns_api_subvenciones__replay.stdout.log	docs/etl/sprints/AI-OPS-10/evidence/bdns-replay/logs/bdns_api_subvenciones__replay.stderr.log	docs/etl/sprints/AI-OPS-10/evidence/bdns-replay/sql/bdns_api_subvenciones__replay_run_snapshot.csv	docs/etl/sprints/AI-OPS-10/evidence/bdns-replay/sql/bdns_api_subvenciones__replay_source_records_snapshot.csv	
