fresh_rank,initiative_source_id,initiative_id,doc_kind,doc_url,source_record_pk,attempts,fetched_ok,last_http_status,last_attempt_at
1,senado_iniciativas,senado:leg10:exp:610/000081,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000081,,2,,404,2026-03-01T01:48:12+00:00
2,senado_iniciativas,senado:leg10:exp:610/000082,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000082,,2,,404,2026-03-01T01:48:12+00:00
3,senado_iniciativas,senado:leg10:exp:610/000083,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000083,,2,,404,2026-03-01T01:48:12+00:00
4,senado_iniciativas,senado:leg10:exp:610/000084,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000084,,2,,404,2026-03-01T01:48:12+00:00
5,senado_iniciativas,senado:leg10:exp:610/000085,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000085,,2,,404,2026-03-01T01:48:12+00:00
6,senado_iniciativas,senado:leg10:exp:610/000086,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000086,,2,,404,2026-03-01T01:48:12+00:00
7,senado_iniciativas,senado:leg10:exp:610/000087,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000087,,2,,404,2026-03-01T01:48:12+00:00
8,senado_iniciativas,senado:leg10:exp:610/000088,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000088,,2,,404,2026-03-01T01:48:12+00:00
9,senado_iniciativas,senado:leg10:exp:610/000089,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000089,,2,,404,2026-03-01T01:48:12+00:00
10,senado_iniciativas,senado:leg10:exp:610/000090,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000090,,2,,404,2026-03-01T01:48:12+00:00
11,senado_iniciativas,senado:leg10:exp:610/000091,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000091,,2,,404,2026-03-01T01:48:12+00:00
12,senado_iniciativas,senado:leg10:exp:610/000092,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000092,,2,,404,2026-03-01T01:48:12+00:00
13,senado_iniciativas,senado:leg10:exp:610/000093,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000093,,2,,404,2026-03-01T01:48:12+00:00
14,senado_iniciativas,senado:leg10:exp:610/000094,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000094,,2,,404,2026-03-01T01:48:12+00:00
15,senado_iniciativas,senado:leg10:exp:610/000095,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000095,,2,,404,2026-03-01T01:48:12+00:00
16,senado_iniciativas,senado:leg10:exp:610/000096,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000096,,2,,404,2026-03-01T01:48:12+00:00
17,senado_iniciativas,senado:leg10:exp:610/000097,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000097,,2,,404,2026-03-01T01:48:12+00:00
18,senado_iniciativas,senado:leg10:exp:610/000098,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000098,,2,,404,2026-03-01T01:48:12+00:00
19,senado_iniciativas,senado:leg10:exp:610/000099,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000099,,2,,404,2026-03-01T01:48:12+00:00
20,senado_iniciativas,senado:leg10:exp:610/000100,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000100,,2,,404,2026-03-01T01:48:12+00:00
21,senado_iniciativas,senado:leg10:exp:610/000101,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000101,,2,,404,2026-03-01T01:48:12+00:00
22,senado_iniciativas,senado:leg10:exp:610/000102,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000102,,2,,404,2026-03-01T01:48:12+00:00
23,senado_iniciativas,senado:leg10:exp:610/000103,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000103,,2,,404,2026-03-01T01:48:12+00:00
24,senado_iniciativas,senado:leg10:exp:610/000104,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000104,,2,,404,2026-03-01T01:48:12+00:00
25,senado_iniciativas,senado:leg10:exp:610/000105,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000105,,2,,404,2026-03-01T01:48:12+00:00
