fresh_rank,initiative_source_id,initiative_id,doc_kind,doc_url,source_record_pk,attempts,fetched_ok,last_http_status,last_attempt_at
15,senado_iniciativas,senado:leg14:exp:622/000064,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000064,,15,,404,2026-03-01T00:19:37+00:00
16,senado_iniciativas,senado:leg14:exp:622/000071,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000071,,15,,404,2026-02-28T22:24:39+00:00
17,senado_iniciativas,senado:leg14:exp:626/000001,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=626&id2=000001,,15,,404,2026-02-28T23:22:04+00:00
18,senado_iniciativas,senado:leg14:exp:626/000008,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=626&numEx=000008,,15,,404,2026-03-01T00:19:37+00:00
19,senado_iniciativas,senado:leg14:exp:622/000044,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000044,,14,,404,2026-02-28T22:24:39+00:00
20,senado_iniciativas,senado:leg14:exp:622/000062,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000062,,14,,404,2026-02-28T22:24:39+00:00
21,senado_iniciativas,senado:leg14:exp:622/000075,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000075,,14,,404,2026-02-28T22:24:39+00:00
22,senado_iniciativas,senado:leg14:exp:622/000088,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000088,,14,,404,2026-02-28T22:24:39+00:00
23,senado_iniciativas,senado:leg14:exp:622/000090,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=622&numEx=000090,,14,,404,2026-02-28T22:24:39+00:00
24,senado_iniciativas,senado:leg14:exp:626/000003,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=626&numEx=000003,,14,,404,2026-03-01T00:19:37+00:00
25,senado_iniciativas,senado:leg10:exp:610/000005,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000005&legis=10,,13,,404,2026-02-28T23:27:58+00:00
26,senado_iniciativas,senado:leg10:exp:610/000006,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000006&legis=10,,13,,404,2026-02-28T23:27:58+00:00
27,senado_iniciativas,senado:leg10:exp:610/000007,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000007&legis=10,,13,,404,2026-02-28T23:27:58+00:00
28,senado_iniciativas,senado:leg10:exp:610/000008,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000008&legis=10,,13,,404,2026-02-28T23:27:58+00:00
29,senado_iniciativas,senado:leg10:exp:610/000009,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000009&legis=10,,13,,404,2026-02-28T23:27:58+00:00
30,senado_iniciativas,senado:leg10:exp:610/000010,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000010&legis=10,,13,,404,2026-02-28T23:27:58+00:00
31,senado_iniciativas,senado:leg10:exp:610/000011,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000011&legis=10,,13,,404,2026-02-28T23:27:58+00:00
32,senado_iniciativas,senado:leg10:exp:610/000012,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000012&legis=10,,13,,404,2026-02-28T23:27:58+00:00
33,senado_iniciativas,senado:leg10:exp:610/000013,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000013&legis=10,,13,,404,2026-02-28T23:27:58+00:00
34,senado_iniciativas,senado:leg10:exp:610/000014,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000014&legis=10,,13,,404,2026-02-28T23:27:58+00:00
35,senado_iniciativas,senado:leg10:exp:610/000015,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000015&legis=10,,13,,404,2026-02-28T23:27:58+00:00
36,senado_iniciativas,senado:leg10:exp:610/000016,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000016&legis=10,,13,,404,2026-02-28T23:27:58+00:00
37,senado_iniciativas,senado:leg14:exp:624/000003,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000003,,13,,404,2026-02-28T22:24:39+00:00
38,senado_iniciativas,senado:leg14:exp:624/000004,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000004,,13,,404,2026-02-28T22:24:39+00:00
39,senado_iniciativas,senado:leg14:exp:624/000005,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000005,,13,,404,2026-02-28T22:24:39+00:00
40,senado_iniciativas,senado:leg14:exp:624/000006,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000006,,13,,404,2026-02-28T22:24:39+00:00
41,senado_iniciativas,senado:leg14:exp:624/000008,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000008,,13,,404,2026-02-28T22:24:39+00:00
42,senado_iniciativas,senado:leg10:exp:610/000017,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000017&legis=10,,12,,404,2026-02-28T23:27:58+00:00
43,senado_iniciativas,senado:leg10:exp:610/000018,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000018&legis=10,,12,,404,2026-02-28T23:27:58+00:00
44,senado_iniciativas,senado:leg10:exp:610/000019,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000019&legis=10,,12,,404,2026-02-28T23:27:58+00:00
45,senado_iniciativas,senado:leg10:exp:610/000020,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000020&legis=10,,12,,404,2026-02-28T23:27:58+00:00
46,senado_iniciativas,senado:leg10:exp:610/000021,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000021&legis=10,,12,,404,2026-02-28T23:27:58+00:00
47,senado_iniciativas,senado:leg10:exp:610/000022,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000022&legis=10,,12,,404,2026-02-28T23:27:58+00:00
48,senado_iniciativas,senado:leg10:exp:610/000023,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000023&legis=10,,12,,404,2026-02-28T23:27:58+00:00
49,senado_iniciativas,senado:leg10:exp:610/000024,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000024&legis=10,,12,,404,2026-02-28T23:27:58+00:00
50,senado_iniciativas,senado:leg14:exp:621/000006,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000006,,12,,404,2026-02-28T22:24:39+00:00
51,senado_iniciativas,senado:leg14:exp:621/000066,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000066,,10,,404,2026-02-28T23:22:04+00:00
52,senado_iniciativas,senado:leg14:exp:621/000069,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000069,,10,,404,2026-02-28T23:22:04+00:00
53,senado_iniciativas,senado:leg14:exp:621/000070,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000070,,10,,404,2026-02-28T23:22:04+00:00
54,senado_iniciativas,senado:leg10:exp:610/000025,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000025&legis=10,,9,,404,2026-02-28T23:27:58+00:00
55,senado_iniciativas,senado:leg10:exp:610/000026,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000026&legis=10,,9,,404,2026-02-28T23:27:58+00:00
56,senado_iniciativas,senado:leg14:exp:621/000071,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000071,,9,,404,2026-02-28T23:22:04+00:00
57,senado_iniciativas,senado:leg14:exp:621/000072,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000072,,9,,404,2026-02-28T23:22:04+00:00
58,senado_iniciativas,senado:leg14:exp:621/000073,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000073,,9,,404,2026-02-28T23:22:04+00:00
59,senado_iniciativas,senado:leg14:exp:621/000074,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000074,,9,,404,2026-02-28T23:22:04+00:00
60,senado_iniciativas,senado:leg14:exp:621/000087,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000087,,9,,404,2026-02-28T22:24:39+00:00
61,senado_iniciativas,senado:leg14:exp:621/000088,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000088,,9,,404,2026-02-28T22:24:39+00:00
62,senado_iniciativas,senado:leg14:exp:621/000089,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000089,,9,,404,2026-02-28T22:24:39+00:00
63,senado_iniciativas,senado:leg10:exp:622/000002,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=622&id2=000002,,8,,404,2026-02-28T23:22:04+00:00
64,senado_iniciativas,senado:leg14:exp:621/000047,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000047&legis=14,,8,,404,2026-02-28T23:27:58+00:00
65,senado_iniciativas,senado:leg14:exp:624/000020,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=624&id2=000020&legis=14,,8,,404,2026-02-28T23:27:58+00:00
66,senado_iniciativas,senado:leg10:exp:610/000002,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000002&legis=10,,7,,404,2026-02-28T23:27:58+00:00
67,senado_iniciativas,senado:leg10:exp:610/000003,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000003&legis=10,,7,,404,2026-02-28T23:27:58+00:00
68,senado_iniciativas,senado:leg10:exp:610/000004,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000004&legis=10,,7,,404,2026-02-28T23:27:58+00:00
69,senado_iniciativas,senado:leg10:exp:610/000027,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000027&legis=10,,7,,404,2026-02-28T23:27:58+00:00
70,senado_iniciativas,senado:leg10:exp:610/000028,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000028&legis=10,,7,,404,2026-02-28T23:27:58+00:00
71,senado_iniciativas,senado:leg10:exp:610/000029,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000029&legis=10,,7,,404,2026-02-28T23:27:58+00:00
72,senado_iniciativas,senado:leg10:exp:610/000030,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000030&legis=10,,7,,404,2026-02-28T23:27:58+00:00
73,senado_iniciativas,senado:leg10:exp:610/000031,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000031&legis=10,,7,,404,2026-02-28T23:27:58+00:00
74,senado_iniciativas,senado:leg10:exp:610/000032,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000032&legis=10,,7,,404,2026-02-28T23:27:58+00:00
75,senado_iniciativas,senado:leg10:exp:610/000033,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=610&id2=000033&legis=10,,7,,404,2026-02-28T23:27:58+00:00
76,senado_iniciativas,senado:leg12:exp:621/000001,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=621&id2=000001&legis=12,,7,,404,2026-02-28T23:27:58+00:00
77,senado_iniciativas,senado:leg12:exp:626/000002,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/enmiendas/index.html?id1=626&id2=000002&legis=12,,7,,404,2026-02-28T23:27:58+00:00
78,senado_iniciativas,senado:leg14:exp:624/000017,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=624&id2=000017,,7,,404,2026-02-28T23:22:04+00:00
79,senado_iniciativas,senado:leg14:exp:624/000019,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=624&id2=000019,,7,,404,2026-02-28T23:22:04+00:00
80,senado_iniciativas,senado:leg10:exp:610/000113,ds,https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000113,,6,,404,2026-02-28T23:22:04+00:00
