schema_version,source_id,mode,exit_code,run_records_loaded,snapshot_date,run_id,run_status,run_records_seen,before_records,after_records,delta_records,run_started_at,run_finished_at,source_url,command,message,source_record_id,entity_id
v2,eurostat_sdmx,strict-network,0,2394,2026-02-17,239,ok,2394,2396,2396,0,2026-02-17T10:36:42+00:00,2026-02-17T10:36:54+00:00,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_a,python3 scripts/ingestar_politicos_es.py ingest --db etl/data/staging/politicos-es.db --source eurostat_sdmx --url https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_a --snapshot-date 2026-02-17 --strict-network --timeout 30,Ingesta completada: 2394/2394 registros validos,,
